Timestamp,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5
322.741,0,0,0,0,0,0
322.741,0.00502863,-0.0336429,0.0174985,0.0661578,-0.0501094,-0.0217366
322.741,0.00503356,-0.0335778,0.0173169,0.0662743,-0.0501095,-0.0217317
322.841,0.00504329,-0.0335643,0.0172988,0.0662622,-0.0501261,-0.0216718
322.841,0.00472117,-0.0331618,0.0161917,0.0669402,-0.0501526,-0.0215881
322.841,0.0055961,-0.032918,0.0155948,0.0672723,-0.0501737,-0.0213983
322.941,0.00779021,-0.0327563,0.0153152,0.0673697,-0.050194,-0.0210584
322.941,0.00603554,-0.0324555,0.0144305,0.0679203,-0.0502278,-0.0211193
322.941,0.00606427,-0.0322382,0.0138662,0.0682535,-0.0502418,-0.0210407
323.041,0.00571173,-0.0321546,0.0136581,0.0683461,-0.0502773,-0.0209506
323.041,0.00715883,-0.031739,0.0126813,0.0689001,-0.0502805,-0.0206971
323.041,0.00868079,-0.0313826,0.0118841,0.0693408,-0.0502791,-0.020448
323.141,0.0093029,-0.0312566,0.0116475,0.0694359,-0.0502946,-0.0202636
323.141,0.0098905,-0.0308579,0.010696,0.0699824,-0.0503004,-0.0200986
323.141,0.00991447,-0.0305496,0.0099417,0.0704137,-0.0503163,-0.0199873
323.241,0.011172,-0.0303886,0.00968518,0.0705141,-0.0503102,-0.0197475
323.241,0.0109165,-0.0299438,0.00857756,0.071159,-0.0503287,-0.0196529
323.241,0.0124316,-0.0295562,0.00777988,0.0715934,-0.0503033,-0.0194182
323.341,0.013661,-0.0294585,0.00770337,0.0715861,-0.0502881,-0.0191866
323.341,0.00921525,-0.0292123,0.00671727,0.0722,-0.0504244,-0.0194238
323.341,0.0151537,-0.0286585,0.00597003,0.0725524,-0.0502548,-0.0188504
323.441,0.0134102,-0.028633,0.00579837,0.0726355,-0.0503217,-0.0188499
323.441,0.0155673,-0.0280391,0.00462248,0.0732785,-0.0502581,-0.0185728
323.441,0.0159276,-0.0277604,0.00403999,0.0735882,-0.0502518,-0.0184401
323.541,0.0172074,-0.0275651,0.00377517,0.0736977,-0.0502109,-0.0182074
323.541,0.0172653,-0.0271461,0.00284214,0.0742138,-0.0502097,-0.0180957
323.541,0.0183348,-0.0267383,0.00206092,0.0746248,-0.0501646,-0.0179141
323.641,0.0182901,-0.0263177,0.00156472,0.074666,-0.0501528,-0.0177668
323.641,0.0158958,-0.0206575,-0.00429168,0.0747649,-0.0502584,-0.0177315
323.641,0.0127065,-0.0143915,-0.0105926,0.0746607,-0.050406,-0.0177084
323.741,0.00958715,-0.00898318,-0.0157641,0.0742823,-0.0505572,-0.0176836
323.741,0.00627808,-0.00452353,-0.0204288,0.0743211,-0.0507321,-0.0176331
323.741,0.00431883,0.000219495,-0.0251913,0.0742321,-0.0508477,-0.0174917
323.841,0.00155663,0.00554587,-0.0302241,0.0737817,-0.051013,-0.0174248
323.841,0.000498072,0.00517644,-0.0319993,0.0742424,-0.0510608,-0.0172645
323.841,-0.00129895,0.00448377,-0.0334436,0.074705,-0.0511511,-0.0171338
323.941,-0.00506349,0.00297179,-0.0343483,0.0748064,-0.051347,-0.0172571
323.941,-0.00817519,0.00231488,-0.0362023,0.0752452,-0.0515168,-0.0171667
323.941,-0.00730878,0.00174545,-0.0372755,0.0756386,-0.0514674,-0.0169117
324.041,-0.00907127,0.00138581,-0.038156,0.0756856,-0.0515889,-0.0168751
324.041,-0.0131109,0.0012798,-0.0406364,0.0760416,-0.0518236,-0.0167766
