Timestamp,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5
322.741,-0.092108,-0.1003,0.0204307,0.0799422,-7.38728e-05,-0.092108
322.741,-0.092108,-0.1003,0.0204307,0.0799422,-7.38728e-05,-0.092108
322.741,-0.0917274,-0.0991395,0.0190569,0.0801554,-7.37057e-05,-0.0917274
322.741,-0.0908778,-0.104205,0.0220499,0.0798627,-0.000241445,-0.0906338
322.841,-0.0938988,-0.0932959,0.0157453,0.0787128,0.00138906,-0.0936445
322.841,-0.096995,-0.0958419,0.0155861,0.0800825,0.002754,-0.0962412
322.841,-0.0980067,-0.0912001,0.0117841,0.0805247,0.00383259,-0.0975675
322.941,-0.0985814,-0.0906926,0.0109268,0.0809032,0.0038263,-0.0981422
322.941,-0.0907373,-0.0847445,0.010629,0.0756747,0.00133374,-0.0899106
322.941,-0.0889399,-0.0834319,0.0104142,0.0744192,0.00121656,-0.0884206
323.041,-0.084093,-0.0839617,0.0111786,0.0730591,-0.000273002,-0.0838088
323.041,-0.0813537,-0.0788022,0.00921729,0.0711685,-0.00123514,-0.0807206
323.041,-0.0957642,-0.0844257,0.00712869,0.0776678,0.0052633,-0.0953456
323.141,-0.0867274,-0.0763674,0.00728141,0.0708457,0.00145396,-0.0858818
323.141,-0.0844855,-0.0750305,0.00725005,0.0693743,0.00121885,-0.0839616
323.141,-0.0837408,-0.0747465,0.00673232,0.0693427,0.00142187,-0.0835203
323.241,-0.0786485,-0.0755218,0.00770555,0.0679317,-8.78214e-05,-0.0786486
323.241,-0.0877816,-0.0677798,0.00340582,0.067314,0.0027421,-0.0858784
323.241,-0.0769652,-0.0729199,0.00689309,0.0661427,-8.95826e-05,-0.0769653
323.341,-0.0718845,-0.0684671,0.00435657,0.064914,-0.00193807,-0.0710635
323.341,-0.0853503,-0.0632703,0.00134737,0.0652172,0.00312855,-0.0842801
323.341,-0.0782014,-0.0735195,0.00635437,0.0660094,0.00161915,-0.0785068
323.441,-0.0838004,-0.0604211,0.000483708,0.0633313,0.00317464,-0.0827316
323.441,-0.0722992,-0.0662975,0.00385257,0.0625669,-0.000100521,-0.0722993
323.441,-0.0716833,-0.0650642,0.00464859,0.060541,-0.000104616,-0.0716833
323.541,-0.0720015,-0.0647923,0.00420402,0.0607139,-0.000105436,-0.0720016
323.541,-0.0740884,-0.0693559,0.00486129,0.0625159,0.00141958,-0.0738804
323.541,-0.0743474,-0.0691504,0.00452706,0.0626493,0.00142508,-0.0741394
323.641,-0.0722864,-0.0554673,-0.000551229,0.0581137,0.00114671,-0.0717646
323.641,-0.0713869,-0.0563987,-0.000338787,0.0581596,0.00138142,-0.071213
323.641,-0.0715943,-0.0562005,-0.000626693,0.0582555,0.00137434,-0.0714204
323.741,-0.0722313,-0.0515099,-0.00193491,0.0559235,0.00187909,-0.0713494
323.741,-0.0678316,-0.065848,0.00552211,0.0571178,0.000801497,-0.0674199
323.741,-0.0640523,-0.0548179,0.000303626,0.0546447,-0.000101734,-0.0640523
323.841,-0.0674005,-0.0511654,-0.00141427,0.0540206,0.00135215,-0.0672422
323.841,-0.0656881,-0.0525694,0.000450702,0.0525273,0.000798495,-0.065319
323.841,-0.0658695,-0.0524059,0.000212081,0.0526069,0.000795505,-0.0655004
323.941,-0.0661101,-0.0521901,-0.000109881,0.0527181,0.000793322,-0.065741
323.941,-0.066293,-0.0520293,-0.000344981,0.052796,0.000791655,-0.0659239
323.941,-0.0591731,-0.0486315,-0.00161559,0.0503768,-9.65179e-05,-0.0591731
324.041,-0.0665754,-0.0556121,0.00116134,0.0523895,0.00256608,-0.065983
324.041,-0.0577353,-0.0471608,-0.00093344,0.0482245,-9.25016e-05,-0.0577354
324.041,-0.0570271,-0.0460725,-0.0019963,0.0482003,-8.90892e-05,-0.0570272
324.141,-0.0600733,-0.0425008,-0.00347652,0.0474012,0.0012857,-0.0599441
324.141,-0.0554998,-0.0446402,-0.00122632,0.0459957,-8.86445e-05,-0.0554999
324.141,-0.0547528,-0.0435658,-0.00225343,0.045948,-8.90801e-05,-0.0547529
324.241,-0.0549262,-0.0434111,-0.00248141,0.0460215,-8.96441e-05,-0.0549262
324.241,-0.0550552,-0.0432951,-0.00265127,0.0460755,-9.00666e-05,-0.0550553
324.241,-0.0551846,-0.0431787,-0.00282105,0.046129,-9.04907e-05,-0.0551846
324.341,-0.0627134,-0.0492566,0.00111873,0.0458541,0.00286253,-0.0608108
324.341,-0.0609417,-0.0345384,-0.00469648,0.0419076,0.00256109,-0.0594214
324.341,-0.0826232,-0.0403194,-0.00726544,0.0501879,0.0113317,-0.0827685
324.441,-0.0705416,-0.0462764,-0.00250892,0.0477488,0.0067122,-0.0691004
324.441,-0.0707411,-0.0461195,-0.00266899,0.0477853,0.00671416,-0.0692994
324.441,-0.0622661,-0.0312677,-0.00832062,0.0429162,0.0047736,-0.0619665
324.541,-0.0624304,-0.0310784,-0.00853493,0.0429689,0.00476215,-0.0621314
324.541,-0.0897434,-0.0365048,-0.00792153,0.0482339,0.0146741,-0.0891425
324.541,-0.0899322,-0.0363099,-0.00803887,0.0482105,0.0146568,-0.0893316
324.641,-0.0590659,-0.0280213,-0.00874896,0.040354,0.00472038,-0.0587855
324.641,-0.059181,-0.0278839,-0.00886961,0.040362,0.00470674,-0.0589019
324.641,-0.0757085,-0.0429922,-0.00325585,0.0457488,0.0106892,-0.0744642
324.741,-0.0429318,-0.0320663,-0.00416145,0.0364466,-0.000100754,-0.0429322
324.741,-0.0430355,-0.0319675,-0.00429526,0.0364913,-0.00010066,-0.043036
324.741,-0.0654638,-0.0486286,0.000272613,0.0444993,0.0081802,-0.0650838
324.841,-0.0723218,-0.0257821,-0.0103403,0.0409883,0.0105437,-0.0718832
324.841,-0.0724566,-0.0256277,-0.010452,0.0409899,0.0105299,-0.0720203
324.841,-0.0784665,-0.0259096,-0.0100192,0.0410361,0.0128206,-0.0773211
324.941,-0.0785933,-0.0256648,-0.0102639,0.0411097,0.0127911,-0.0774505
324.941,-0.0349845,-0.0303975,-0.00309,0.032594,-0.00110531,-0.0350453
324.941,-0.0608825,-0.0282775,-0.00531794,0.0358174,0.00713637,-0.0589778
325.041,-0.0609989,-0.028154,-0.00546001,0.0358579,0.00713101,-0.0590945
325.041,-0.0238557,-0.040661,0.00406826,0.0305698,-0.0045792,-0.0227861
325.041,-0.0239322,-0.0406222,0.00399258,0.0306031,-0.00457018,-0.0228624
325.141,-0.0240064,-0.0405777,0.00388279,0.0306605,-0.00455894,-0.0229376
325.141,-0.0556992,-0.0254633,-0.00765644,0.0353474,0.00690217,-0.0551643
325.141,-0.0461335,-0.0262234,-0.0045572,0.0317542,0.00410197,-0.0463704
325.241,-0.0661275,-0.00926361,-0.0150926,0.0333123,0.0111259,-0.0666845
325.241,-0.0661885,-0.00914701,-0.0151611,0.0332955,0.011105,-0.0667476
325.241,-0.0563455,-0.0423831,0.00156557,0.0366659,0.00792843,-0.0559632
325.341,-0.0564589,-0.042279,0.00145775,0.0367028,0.007929,-0.0560767
325.341,-0.0566647,-0.0421693,0.00132865,0.03676,0.00794798,-0.0562814
325.341,-0.0470874,-0.0241042,-0.00578159,0.0312288,0.00587252,-0.0479812
325.441,-0.0471781,-0.0240247,-0.00587325,0.0312618,0.00587403,-0.048072
325.441,-0.0519574,-0.0332157,-0.0016257,0.0330264,0.00728719,-0.0511889
325.441,-0.0520532,-0.0331434,-0.00170162,0.0330516,0.00728981,-0.0512846
325.541,-0.02262,-0.0272548,0.000453295,0.0239278,-0.00212841,-0.0220189
325.541,-0.0309809,-0.00228716,-0.0137695,0.0230727,0.000425173,-0.0294749
325.541,-0.0168844,-0.0212247,-0.0018127,0.0216858,-0.00338756,-0.0173122
325.641,-0.0169042,-0.0212045,-0.00183982,0.0216899,-0.0033886,-0.0173318
325.641,-0.013885,0.00841646,-0.015144,0.0155883,-0.00498232,-0.0127609
325.641,-0.013882,0.00843185,-0.0151588,0.0155837,-0.00498729,-0.0127573
325.741,-0.0234956,-0.00612909,-0.00959093,0.0201901,-0.00084836,-0.0237839
325.741,-0.0234953,-0.00609738,-0.00962339,0.0201876,-0.000857728,-0.023783
325.741,-0.023502,-0.00607179,-0.00964947,0.020187,-0.000863935,-0.0237896
325.841,-0.0190615,-0.0254647,0.00109421,0.0212504,-0.00226808,-0.0184458
325.841,-0.0190899,-0.0254415,0.00105732,0.0212615,-0.00226719,-0.0184744
325.841,-0.0343631,-0.0266702,-0.0012153,0.0259455,0.0034279,-0.0346937
325.941,-0.0344118,-0.0266417,-0.00126053,0.0259649,0.00343218,-0.0347423
325.941,-0.00948615,-0.00965526,-0.00504226,0.0159076,-0.00529157,-0.0081311
