Timestamp,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5
322.741,-0.092108,-0.1003,0.0204307,0.0799422,-7.38728e-05,-0.092108
322.741,-0.092108,-0.1003,0.0204307,0.0799422,-7.38728e-05,-0.092108
322.741,-0.0917274,-0.0991395,0.0190569,0.0801554,-7.37057e-05,-0.0917274
322.741,-0.0951583,-0.0946168,0.0163163,0.0796411,0.00139341,-0.0946067
322.841,-0.0873597,-0.0906527,0.0160098,0.0760173,-0.00138468,-0.0867718
322.841,-0.0931993,-0.0902733,0.0130236,0.0786774,0.0012424,-0.0923854
322.841,-0.0859631,-0.0865022,0.0140866,0.0740401,-0.00137631,-0.0850644
322.941,-0.0911503,-0.0943818,0.0157901,0.0773725,0.00114112,-0.0903667
322.941,-0.0906169,-0.0848068,0.0107251,0.0756164,0.0013162,-0.0897897
322.941,-0.09019,-0.0906474,0.0141406,0.0754501,0.00135088,-0.0890826
323.041,-0.0907069,-0.0902169,0.0133824,0.0757883,0.00135358,-0.0895996
323.041,-0.0869482,-0.0889849,0.0126816,0.0746934,0.00129439,-0.0867446
323.041,-0.0822475,-0.0820061,0.0108651,0.0712228,-7.63303e-05,-0.0822475
323.141,-0.0827037,-0.08163,0.0101992,0.0715151,-7.42278e-05,-0.0827037
323.141,-0.0806728,-0.0693105,0.00499115,0.0676617,-0.000180257,-0.0803526
323.141,-0.0764715,-0.064586,0.00277397,0.0661614,-0.00145545,-0.0761406
323.241,-0.0926542,-0.0656259,0.0016783,0.0685745,0.00435558,-0.0910503
323.241,-0.0918826,-0.0654178,0.0012604,0.0684984,0.00455734,-0.0905934
323.241,-0.0768504,-0.0729888,0.00697778,0.0660977,-0.000104372,-0.0768503
323.341,-0.0900417,-0.061007,-0.000890877,0.0667685,0.00437022,-0.0884447
323.341,-0.0751976,-0.0702976,0.0061004,0.0642951,-0.000116175,-0.0751976
323.341,-0.0739633,-0.0689571,0.00468484,0.064375,-0.000121544,-0.0739633
323.441,-0.0729691,-0.0660181,0.00415729,0.0624564,-0.000340627,-0.0726429
323.441,-0.0721965,-0.0663474,0.00392995,0.062517,-0.000119508,-0.0721964
323.441,-0.0756672,-0.0627681,0.00209774,0.0620485,0.00137505,-0.075475
323.541,-0.075909,-0.0625498,0.00175752,0.0621749,0.00137064,-0.0757168
323.541,-0.0697972,-0.0626039,0.00205098,0.0606532,-0.000121387,-0.0697972
323.541,-0.0780028,-0.0636475,0.00203185,0.0617682,0.00327741,-0.0781224
323.641,-0.0782498,-0.0634299,0.00170126,0.0618913,0.00327661,-0.0783694
323.641,-0.0712845,-0.0564292,-0.000266902,0.0581014,0.00135482,-0.0711103
323.641,-0.0775302,-0.0624716,0.00201375,0.0599039,0.00363539,-0.0767898
323.741,-0.065468,-0.0547857,0.00119169,0.0544859,-0.000367474,-0.0651153
323.741,-0.0677837,-0.0658566,0.00554902,0.0570925,0.000785867,-0.0673724
323.741,-0.064006,-0.0548351,0.000331296,0.0546249,-0.000114111,-0.064006
323.841,-0.0757902,-0.0478769,-0.00564582,0.0568437,0.00439052,-0.0750503
323.841,-0.0638518,-0.0526051,0.000208338,0.0525211,-0.000112198,-0.0626122
323.841,-0.0640299,-0.0524356,-3.49164e-05,0.0526008,-0.000116802,-0.0627903
323.941,-0.0671311,-0.0585967,0.00214921,0.0544769,0.00246347,-0.0677872
323.941,-0.0598215,-0.0497413,-0.000509515,0.0503736,-0.000108404,-0.0598215
323.941,-0.0591393,-0.0486435,-0.00159614,0.0503638,-0.000104909,-0.0591394
324.041,-0.0619239,-0.0477336,-0.00228559,0.050437,0.000955933,-0.0615497
324.041,-0.0576801,-0.0471829,-0.000901153,0.0482053,-0.000102987,-0.0576802
324.041,-0.0569598,-0.0460991,-0.00195374,0.0481736,-0.000102244,-0.0569598
324.141,-0.0600177,-0.0452395,-0.00261565,0.0482833,0.00105782,-0.0596394
324.141,-0.0602247,-0.0556161,0.0032923,0.0488629,0.00133184,-0.0597496
324.141,-0.0603971,-0.0554894,0.00309703,0.0489365,0.00133954,-0.0599219
324.241,-0.0618638,-0.0365239,-0.00539665,0.0449403,0.00220063,-0.0609748
324.241,-0.0495296,-0.0445932,-0.00110317,0.0445397,-0.00142218,-0.0496483
324.241,-0.0496504,-0.0444847,-0.00126266,0.0445902,-0.00142261,-0.0497691
324.341,-0.049771,-0.0443855,-0.0014207,0.0446451,-0.00141918,-0.0498898
324.341,-0.0713264,-0.0300074,-0.0105452,0.0457972,0.00599238,-0.0686021
324.341,-0.0700512,-0.0445693,-0.00439692,0.0488524,0.00648359,-0.0688903
324.441,-0.0602337,-0.0486769,0.000818223,0.0450244,0.00310397,-0.0589929
324.441,-0.060464,-0.0485061,0.000593596,0.045101,0.0031134,-0.0592225
324.441,-0.051965,-0.0340627,-0.00489391,0.0403239,0.00117758,-0.051867
324.541,-0.0476194,-0.036123,-0.00269995,0.0389564,-7.35533e-05,-0.0476195
324.541,-0.0501549,-0.0279702,-0.006509,0.0374616,0.00078576,-0.0496653
324.541,-0.0711619,-0.00861929,-0.0195281,0.0400514,0.00799146,-0.0700426
324.641,-0.0597592,-0.028501,-0.00844796,0.04039,0.00476344,-0.0594729
324.641,-0.0717297,-0.0439449,-0.00263411,0.0455372,0.00902924,-0.0708759
324.641,-0.0532432,-0.0307512,-0.0056384,0.0381549,0.00279855,-0.0527663
324.741,-0.0435452,-0.0323534,-0.00391976,0.0364307,-9.77456e-05,-0.0435454
324.741,-0.0521855,-0.0415758,0.000421086,0.038813,0.00332839,-0.0528679
324.741,-0.0564404,-0.0252792,-0.0088001,0.0377519,0.00469517,-0.0561738
324.841,-0.0509272,-0.0284357,-0.00551575,0.0357221,0.00288514,-0.0504574
324.841,-0.0510378,-0.0283084,-0.00565191,0.0357465,0.0028749,-0.0505683
324.841,-0.0511196,-0.0282202,-0.00575272,0.0357684,0.00286959,-0.0506503
324.941,-0.0601315,-0.0328725,-0.00612061,0.0397751,0.00660584,-0.0589546
324.941,-0.0511159,-0.0106859,-0.0157002,0.034376,0.00402967,-0.0510608
324.941,-0.051168,-0.0105792,-0.0157969,0.0343821,0.00401143,-0.0511138
325.041,-0.0575881,-0.0186455,-0.0115314,0.035762,0.00718201,-0.0585666
325.041,-0.0576565,-0.0184971,-0.0116498,0.0357589,0.00715346,-0.058636
325.041,-0.0487338,-0.0318896,-0.00216185,0.0334232,0.00330846,-0.0469991
325.141,-0.0488147,-0.0318045,-0.00225739,0.0334482,0.00330453,-0.0470802
325.141,-0.0489353,-0.0317119,-0.00237021,0.0334821,0.00330697,-0.0472007
325.141,-0.049025,-0.0316402,-0.00245938,0.0335098,0.00330877,-0.0472904
325.241,-0.0491148,-0.0315683,-0.00254854,0.0335373,0.00331055,-0.0473802
325.241,-0.0129215,-0.0052891,-0.0120401,0.0224504,-0.00724393,-0.012574
325.241,-0.0129234,-0.0052512,-0.0121034,0.0224685,-0.0072496,-0.0125761
325.341,-0.0582092,-0.0176315,-0.00973335,0.0323417,0.00857096,-0.0582431
325.341,-0.058249,-0.0175577,-0.00979788,0.0323333,0.00855451,-0.0582823
325.341,-0.058308,-0.0174494,-0.00988292,0.0323407,0.00853741,-0.0583426
325.441,-0.0583625,-0.0173409,-0.00997669,0.0323566,0.00852026,-0.0583984
325.441,-0.0584445,-0.0171962,-0.0100812,0.0323572,0.00849721,-0.0584822
325.441,-0.0475686,-0.0149381,-0.00935948,0.0289613,0.00606117,-0.048031
325.541,-0.037157,-0.0220393,-0.00394931,0.0267311,0.0023089,-0.036758
325.541,-0.0527636,-0.0233737,-0.00625944,0.0315053,0.00814007,-0.0532633
325.541,-0.0261309,-0.0160884,-0.0052128,0.0228873,-0.00120047,-0.0250813
325.641,-0.0385948,-0.0336094,-0.000979353,0.0311269,0.00307508,-0.0372485
325.641,-0.0386666,-0.0335631,-0.00104308,0.0311482,0.00307844,-0.0373203
325.641,-0.0369572,-0.0284725,-0.00196252,0.0286128,0.00357123,-0.03728
325.741,-0.0370279,-0.0284254,-0.00202995,0.0286415,0.00357651,-0.0373505
325.741,-0.0370979,-0.028383,-0.00208292,0.0286608,0.00358054,-0.0374204
325.741,-0.0371661,-0.0283388,-0.002141,0.0286834,0.00358458,-0.0374884
325.841,-0.0384097,0.00218868,-0.0155356,0.022436,0.00477729,-0.0392216
325.841,-0.0382083,-0.0250745,-0.00300884,0.0271017,0.00397472,-0.0371285
325.841,-0.0382462,-0.0250298,-0.00304775,0.0271061,0.00396953,-0.0371667
325.941,-0.0457503,-0.0250752,-0.00304471,0.0276695,0.00658768,-0.0442752
325.941,-0.0458427,-0.0250099,-0.0031096,0.0276889,0.00659006,-0.0443676
