Timestamp,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5
322.641,0,0,0,0,0,0
322.641,0,0,0,0,0,0
322.741,0.00502863,-0.0336429,0.0174985,0.0661578,-0.0501094,-0.0217366
322.741,0.00503855,-0.0335126,0.0171352,0.0663907,-0.0501095,-0.0217267
322.841,0.00491,-0.033287,0.0165497,0.0667085,-0.0501515,-0.0215787
322.841,0.00491234,-0.0332605,0.016514,0.0666849,-0.0501854,-0.0214617
322.841,0.00562938,-0.0327774,0.0152213,0.0674974,-0.0501816,-0.0213558
322.841,0.0062206,-0.0325377,0.0146328,0.0678256,-0.0502018,-0.0211954
322.941,0.00710282,-0.0324879,0.0145811,0.0678105,-0.0502191,-0.0210207
322.941,0.00772926,-0.0320309,0.0134374,0.068475,-0.0502409,-0.0208155
322.941,0.00842308,-0.0317096,0.0126644,0.0689146,-0.0502527,-0.0206433
323.041,0.00877704,-0.0316724,0.0126264,0.0689001,-0.0502673,-0.0205176
323.041,0.00919113,-0.0312088,0.0114893,0.0695558,-0.0502844,-0.0203335
323.041,0.0101897,-0.0308641,0.0107071,0.0699934,-0.0502843,-0.0201367
323.141,0.0117365,-0.0307744,0.0106335,0.0699876,-0.0502729,-0.0199047
323.141,0.00717651,-0.0305115,0.00963906,0.0706135,-0.0503869,-0.0201512
323.141,0.0120842,-0.0299793,0.008742,0.0710685,-0.0502869,-0.0196215
323.241,0.0103178,-0.029997,0.00872505,0.071032,-0.0503646,-0.0195471
323.241,0.0122802,-0.0294719,0.00758286,0.0716941,-0.0503156,-0.0193631
323.241,0.0123106,-0.0291501,0.00682875,0.0721161,-0.0503269,-0.0192503
323.341,0.0133481,-0.0290677,0.00676724,0.0721129,-0.0503075,-0.019069
323.341,0.0147444,-0.0285118,0.00560192,0.0727532,-0.0502758,-0.0188139
323.341,0.0153635,-0.0281489,0.00483142,0.073174,-0.0502623,-0.0186597
323.441,0.016036,-0.0280784,0.00477723,0.0731734,-0.0502464,-0.0185069
323.441,0.0155785,-0.0276076,0.00366739,0.0737932,-0.0502684,-0.0183949
323.441,0.0166586,-0.0272069,0.00288254,0.0742134,-0.0502307,-0.0182086
323.541,0.0179355,-0.0270946,0.00280995,0.0742163,-0.0501839,-0.0180149
323.541,0.0185767,-0.0265424,0.00167332,0.0748198,-0.0501509,-0.0178267
323.541,0.0166164,-0.0215974,-0.00340222,0.0748417,-0.0502284,-0.0177697
323.641,0.0116181,-0.0158043,-0.00891632,0.0743571,-0.0504454,-0.0178998
323.641,0.00997978,-0.0103092,-0.0146346,0.0744976,-0.0505355,-0.017722
323.641,0.00770746,-0.00550506,-0.0194931,0.0744379,-0.050657,-0.0176205
323.741,0.00416751,-0.00128286,-0.0235623,0.0741074,-0.0508436,-0.0176528
323.741,0.00202987,0.00418593,-0.0290626,0.0740119,-0.0509786,-0.0174433
323.741,-0.000978252,0.00472363,-0.0314406,0.0742739,-0.0511297,-0.0174002
323.841,-0.00148766,0.00408228,-0.0326895,0.0743607,-0.0511436,-0.0173658
323.841,-0.0028155,0.0040174,-0.0345093,0.0748292,-0.0512247,-0.0171352
323.841,-0.00673057,0.00282364,-0.0357998,0.075221,-0.051436,-0.017133
323.941,-0.0093257,0.00144987,-0.0361214,0.0752366,-0.0516178,-0.0171288
323.941,-0.0101287,0.00104315,-0.0380813,0.0758991,-0.0516345,-0.0168858
323.941,-0.015866,-0.000945006,-0.0387881,0.0762398,-0.0519733,-0.0169809
324.041,-0.0134434,-0.000330341,-0.0403435,0.0762089,-0.0518285,-0.0168074
324.041,-0.0165587,-0.000706881,-0.0426759,0.0766635,-0.0520224,-0.0165848
324.041,-0.0172736,-0.00107808,-0.0437602,0.0769846,-0.0520749,-0.0163662
324.141,-0.0204374,-0.00221034,-0.044015,0.0769985,-0.0522845,-0.016466
324.141,-0.0215677,-0.00235272,-0.0459811,0.0774408,-0.0523675,-0.0161261
324.141,-0.0219587,-0.00209642,-0.0478396,0.0777022,-0.0523931,-0.0158671
324.241,-0.0229069,-0.0024273,-0.0487652,0.077671,-0.0524552,-0.0158691
324.241,-0.0237636,-0.00415738,-0.0488518,0.0782553,-0.0525255,-0.0155402
324.241,-0.0257686,-0.00341095,-0.0511171,0.0784157,-0.0526639,-0.0153089
324.341,-0.027313,-0.00399518,-0.0519659,0.0783953,-0.0527615,-0.0153411
324.341,-0.0275477,-0.00411771,-0.05305,0.0788364,-0.0527862,-0.0149431
324.341,-0.0280669,-0.00431788,-0.0541582,0.0790896,-0.0528294,-0.0146697
324.441,-0.0306583,-0.00525292,-0.0546697,0.0790687,-0.053003,-0.0147434
324.441,-0.029208,-0.00490567,-0.055816,0.0794614,-0.0529111,-0.0142652
324.541,-0.0295952,-0.00489017,-0.0578797,0.080191,-0.0532861,-0.0140752
324.541,-0.0337287,-0.00536495,-0.0586054,0.0800373,-0.053488,-0.0141677
324.541,-0.0313278,-0.00524173,-0.0594002,0.0801646,-0.0530896,-0.0136054
324.541,-0.0339207,-0.00474751,-0.0608976,0.08014,-0.0532053,-0.0133214
324.641,-0.0332211,-0.00411052,-0.0621421,0.0799067,-0.0531565,-0.0122639
324.641,-0.023171,-0.00338088,-0.0629679,0.0805921,-0.0523874,-0.00505493
324.641,-0.0256002,-0.00289185,-0.0624564,0.0787998,-0.0514803,-0.00513094
324.741,-0.0212529,-0.00201541,-0.064773,0.0801494,-0.0487478,-0.0036766
324.741,-0.0232859,-0.00141412,-0.0638101,0.0777609,-0.0476577,-0.00396882
324.741,-0.0223828,-0.00162046,-0.062172,0.0762098,-0.045912,-0.00415913
324.841,-0.0209776,-0.000978234,-0.061042,0.0742295,-0.0439044,-0.00387727
324.841,-0.0221503,-0.0014264,-0.0602877,0.0729582,-0.0427986,-0.0039186
324.841,-0.0220988,-0.00114804,-0.0588822,0.0712347,-0.0412457,-0.00380434
324.941,-0.0212838,-0.00112111,-0.0572189,0.0693133,-0.039751,-0.00412654
324.941,-0.0210951,-0.00130223,-0.0575464,0.0690156,-0.0380788,-0.00339625
324.941,-0.019334,-0.000866554,-0.0557133,0.066939,-0.0365931,-0.00274084
325.041,-0.0193389,-0.000759756,-0.0558131,0.0669068,-0.036601,-0.00273427
325.041,-0.0158943,-0.000267192,-0.0566066,0.0666052,-0.0330676,-0.00228459
325.041,-0.0168203,-7.55266e-05,-0.0537757,0.0635182,-0.0322545,-0.00255508
325.141,-0.0179214,0.000410915,-0.055234,0.0637994,-0.0311608,-0.00253721
325.141,-0.0181104,0.000102195,-0.0525867,0.0607547,-0.0304778,-0.00214931
325.141,-0.0176254,0.00123036,-0.0539972,0.061026,-0.0291427,-0.00284202
325.241,-0.0185365,0.000534565,-0.0518506,0.0591028,-0.0282876,-0.00256667
325.241,-0.0151671,0.000700819,-0.050597,0.0581614,-0.0264921,-0.00211627
325.341,-0.0170576,0.000171174,-0.0493399,0.0563502,-0.0257298,-0.00168165
325.341,-0.015354,0.000767512,-0.048768,0.0552211,-0.0243999,-0.00176333
325.341,-0.0141877,0.000550352,-0.0476901,0.0544849,-0.0233425,-0.0023639
325.341,-0.0142867,0.000538795,-0.0469161,0.0534926,-0.0226311,-0.0018682
325.441,-0.0158072,-0.00027129,-0.0465676,0.0539596,-0.0217488,-0.000968713
325.441,-0.0156713,0.000651248,-0.0459081,0.0516868,-0.0210755,-0.00208265
325.441,-0.0104582,0.000676367,-0.0470975,0.0529739,-0.0194392,-0.00111292
325.541,-0.0147429,0.000340027,-0.0438366,0.0498093,-0.0193204,-0.00233694
325.541,-0.0163055,0.000289553,-0.042583,0.0478543,-0.0186519,-0.00273773
325.541,-0.0115569,0.00104702,-0.0426495,0.0476118,-0.0174456,-0.001596
325.641,-0.0115924,0.000787949,-0.0406742,0.0454725,-0.0165812,-0.00165836
325.641,-0.0143954,0.000475802,-0.0412325,0.0459168,-0.0161814,-0.00205708
325.641,-0.015149,-0.000118227,-0.0412687,0.0462231,-0.0154679,-0.000422454
325.741,-0.0120694,0.000991427,-0.0408119,0.0447378,-0.0147464,-0.00158768
325.741,-0.00995069,0.00111882,-0.042479,0.0461836,-0.0131285,-0.00133091
325.741,-0.0124561,0.00128457,-0.0396576,0.042777,-0.0134827,-0.00200602
325.841,-0.0110429,0.000994479,-0.0380998,0.041618,-0.0125528,-0.00118793
325.841,-0.0136981,-0.00018648,-0.0367317,0.0410598,-0.0120533,-0.000801372
325.841,-0.0117344,0.00103584,-0.0379846,0.0407268,-0.0116038,-0.00134244
325.941,-0.0120213,0.000624488,-0.0354169,0.0385585,-0.0111777,-0.00159845
325.941,-0.00985503,0.00176984,-0.0375314,0.0395781,-0.0102888,-0.00129404
325.941,-0.00982714,0.00183531,-0.0376144,0.0395943,-0.0102884,-0.00126433
326.041,-0.0103699,0.00205064,-0.0390454,0.0410335,-0.0089138,-0.00117214
326.041,-0.00756583,0.00129958,-0.0366905,0.038806,-0.00811182,-0.000903397
326.041,-0.0109752,2.58774e-05,-0.0312484,0.0344788,-0.00854473,-0.00180416
326.141,-0.0116879,0.00102903,-0.0315373,0.0331635,-0.00833121,-0.00196235
326.141,-0.00922547,0.000507301,-0.0308573,0.0332655,-0.00740035,-0.000722896
326.141,-0.008678,0.0014452,-0.0317699,0.0331429,-0.00705391,-0.00142339
326.241,-0.00818349,0.00292689,-0.0364825,0.0376143,-0.00660083,-0.000802815
326.241,-0.012343,-0.000792458,-0.029491,0.032777,-0.00630127,-0.000770771
326.241,-0.0101854,5.15176e-05,-0.028003,0.0301314,-0.00603181,-0.00111941
326.341,-0.009254,-0.000717525,-0.026123,0.0291497,-0.00566312,-0.000788383
326.341,-0.00826758,0.00123101,-0.0289148,0.029985,-0.00514252,-0.00167621
326.341,-0.010015,4.63646e-05,-0.025892,0.0279973,-0.00499118,-0.00216866
326.441,-0.0100261,0.000697464,-0.0287876,0.0303003,-0.00393819,-0.000956803
326.441,-0.00757833,0.00117597,-0.0268835,0.0277212,-0.00399773,-0.00101714
326.441,-0.00737702,0.00106518,-0.0258729,0.0266448,-0.00384995,-0.00145408
326.541,-0.00737772,0.00108561,-0.0258953,0.0266456,-0.00385061,-0.00145452
326.541,-0.00674755,0.000659968,-0.0244568,0.0256361,-0.00313466,-0.00144517
326.541,-0.00865517,-0.000761907,-0.0215115,0.0235947,-0.00314854,-0.000899484
326.641,-0.00823215,0.000286556,-0.0234271,0.0245487,-0.00297403,-0.0011
326.641,-0.00946685,-0.000609877,-0.0214323,0.0236195,-0.00270661,-0.000422356
326.641,-0.0067355,0.000416254,-0.0224152,0.0234345,-0.00225776,-0.00147521
326.741,-0.00984153,-0.000583657,-0.0211503,0.0226139,-0.00234601,-0.00149871
326.741,-0.00891555,-0.000214834,-0.0190474,0.0200689,-0.00222509,-0.00182127
326.741,-0.0100103,-0.00033234,-0.0191823,0.0201916,-0.00190625,-0.00167188
326.841,-0.00773033,-0.000733742,-0.0195825,0.0214386,-0.00112123,4.67144e-06
326.841,-0.00593134,0.00108631,-0.0224935,0.0222499,-0.0010495,-0.00137885
326.841,-0.00659118,0.000450655,-0.0210673,0.0212605,-0.00090345,-0.00142875
326.941,-0.004147,0.000986518,-0.0254145,0.0261119,0.000416966,-0.00138141
