Timestamp,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5
322.741,0,0,0,0,0,0
322.741,0,0,0,0,0,0
322.741,0.00502863,-0.0336429,0.0174985,0.0661578,-0.0501094,-0.0217366
322.741,0.00503843,-0.033571,0.0173078,0.0662682,-0.0501178,-0.0217017
322.841,0.00505799,-0.0334855,0.0170991,0.0663665,-0.0501427,-0.021607
322.841,0.00549281,-0.032994,0.0157891,0.0671611,-0.0501658,-0.0214428
322.841,0.0056336,-0.0328305,0.0153859,0.0673695,-0.0501981,-0.0213015
322.941,0.00674522,-0.0327074,0.0151463,0.0674683,-0.0502141,-0.0210976
322.941,0.00758687,-0.0322545,0.0140053,0.0681427,-0.0502277,-0.0209013
322.941,0.0073437,-0.0320293,0.0134313,0.0684623,-0.0502576,-0.0207901
323.041,0.00786707,-0.0319194,0.0132072,0.0685618,-0.0502719,-0.0206448
323.041,0.00952864,-0.0314211,0.0120433,0.0692311,-0.050267,-0.0203753
323.041,0.00613058,-0.0313155,0.0115575,0.0695414,-0.0503472,-0.0205475
323.141,0.00989248,-0.0310714,0.0112421,0.0696483,-0.0503043,-0.0201109
323.141,0.0111538,-0.030569,0.010088,0.0703108,-0.0502918,-0.0198838
323.141,0.0105911,-0.0303441,0.00952211,0.0706228,-0.0503214,-0.0197944
323.241,0.0117907,-0.030192,0.00927663,0.0707271,-0.0503088,-0.0195914
323.241,0.0118356,-0.0296588,0.00798005,0.0714814,-0.050319,-0.0194705
323.241,0.012298,-0.0294529,0.00756408,0.0716885,-0.0503219,-0.0192957
323.341,0.0130944,-0.0293112,0.00732854,0.0717931,-0.0503111,-0.0191292
323.341,0.0142748,-0.0287815,0.00618015,0.0724381,-0.0502852,-0.0189225
323.341,0.0147653,-0.0284904,0.00558236,0.0727498,-0.0502786,-0.0187437
323.441,0.0151906,-0.0283597,0.0053558,0.0728533,-0.0502706,-0.0186071
323.441,0.0155587,-0.0278581,0.00423327,0.073483,-0.0502631,-0.0184683
323.441,0.0160007,-0.0275606,0.00363522,0.0737944,-0.0502526,-0.0182937
323.541,0.0172726,-0.0273755,0.00338212,0.0739046,-0.0502088,-0.018097
323.541,0.0179612,-0.0268401,0.00225265,0.0745244,-0.0501801,-0.0179401
323.541,0.0174837,-0.0265848,0.0016844,0.0748138,-0.0501936,-0.0178267
323.641,0.015041,-0.0221377,-0.00262261,0.0745463,-0.0502878,-0.017818
323.641,0.0124586,-0.0163984,-0.00863601,0.0747043,-0.0504123,-0.0177634
323.641,0.0109434,-0.0118347,-0.0131794,0.0746103,-0.0504931,-0.0176285
323.741,0.00845989,-0.00590893,-0.0188002,0.0741854,-0.0506215,-0.0175852
323.741,0.00319332,0.000387709,-0.0252887,0.0741088,-0.0509017,-0.017577
323.741,0.00206456,0.00427914,-0.0292096,0.0740591,-0.0509871,-0.0173591
323.841,0.000430512,0.00501097,-0.0307988,0.0739665,-0.0510755,-0.0173604
323.841,-0.00481281,0.00302612,-0.0321122,0.0746097,-0.0513383,-0.0174073
323.841,-0.00281403,0.00403575,-0.034506,0.0747949,-0.0512384,-0.0170871
323.941,-0.00755863,0.00255335,-0.0356509,0.0749708,-0.0514855,-0.0172476
323.941,-0.00882106,0.00164783,-0.036767,0.0755191,-0.0515639,-0.0170219
323.941,-0.00939182,0.00199412,-0.0384835,0.0757688,-0.0516163,-0.0167888
324.041,-0.0129726,0.000667471,-0.0394555,0.0758433,-0.0518174,-0.0169168
324.041,-0.0132884,-9.78258e-05,-0.0407755,0.0763929,-0.0518378,-0.0166162
324.041,-0.0137232,0.000261464,-0.0423605,0.0765449,-0.0518838,-0.0164112
324.141,-0.0168186,-0.000807404,-0.0430109,0.0766513,-0.0520792,-0.0164596
324.141,-0.0190935,-0.00150593,-0.0448093,0.0771543,-0.0522178,-0.0162064
324.141,-0.0204563,-0.00148446,-0.0463119,0.0773137,-0.052322,-0.016034
324.241,-0.0229317,-0.00310428,-0.0468437,0.0774857,-0.0524722,-0.0160667
324.241,-0.0219426,-0.00331368,-0.047531,0.0779613,-0.0524238,-0.0156555
324.241,-0.0240926,-0.00295585,-0.0497689,0.0780698,-0.052572,-0.0154953
324.341,-0.0267037,-0.00321045,-0.0512676,0.078083,-0.0527411,-0.0154943
324.341,-0.0253026,-0.00362727,-0.051532,0.0785796,-0.0526624,-0.0150602
324.341,-0.0278457,-0.0048898,-0.0522004,0.0788303,-0.052839,-0.0149429
324.441,-0.026102,-0.00460669,-0.0532746,0.0788536,-0.0527081,-0.0147984
324.441,-0.0288556,-0.00436623,-0.0550341,0.0792035,-0.0529077,-0.0144544
324.441,-0.0299306,-0.00424583,-0.0565088,0.0793249,-0.0529829,-0.014252
324.541,-0.0311897,-0.00475056,-0.0578557,0.0799786,-0.0534415,-0.0143318
324.541,-0.0323363,-0.0046288,-0.0591759,0.0801855,-0.0534078,-0.0138879
324.541,-0.0326536,-0.00419708,-0.0604656,0.0800398,-0.0532819,-0.013609
324.641,-0.0327938,-0.0043269,-0.0608126,0.079865,-0.0531701,-0.013498
324.641,-0.032719,-0.00465703,-0.0614343,0.0800788,-0.0529924,-0.0130169
324.641,-0.0304763,-0.00358966,-0.0631888,0.0803577,-0.0529764,-0.00888655
324.741,-0.0240169,-0.00178731,-0.0649062,0.0802719,-0.0516651,-0.00472182
324.741,-0.0244836,-0.00208023,-0.0626502,0.0780449,-0.0499551,-0.00454326
324.741,-0.023674,-0.00144685,-0.0628454,0.0764901,-0.0478733,-0.00376356
324.841,-0.0225743,-0.00160959,-0.0620211,0.0759991,-0.045936,-0.00433937
324.841,-0.022351,-0.0012916,-0.0608151,0.0744621,-0.0443779,-0.00405602
324.841,-0.0210704,-0.000466151,-0.0626982,0.0749169,-0.0427776,-0.00397678
324.941,-0.0210177,-0.000316648,-0.0628836,0.074928,-0.0427825,-0.00390853
324.941,-0.0206838,-5.16727e-05,-0.0634047,0.0751906,-0.0427644,-0.00355854
324.941,-0.0212918,-0.000576351,-0.0578061,0.0687252,-0.0385053,-0.00355632
325.041,-0.0191144,-0.00064819,-0.0567093,0.0679749,-0.0364213,-0.00308859
325.041,-0.0182922,0.000208987,-0.0573291,0.0671844,-0.035175,-0.0028864
325.041,-0.0208791,-0.00150554,-0.0536416,0.0649597,-0.0336733,-0.00245424
325.141,-0.0182703,-0.000742734,-0.0534095,0.0636255,-0.0325667,-0.00282578
325.141,-0.0177962,0.000532783,-0.0554456,0.0638844,-0.0311569,-0.00240399
325.141,-0.0184605,0.000114559,-0.0533172,0.0621071,-0.0301206,-0.00302141
325.241,-0.0179747,0.000135092,-0.051532,0.0599956,-0.0289683,-0.00252624
325.241,-0.0148532,0.00186814,-0.0561945,0.0636567,-0.0268239,-0.00234965
325.241,-0.0184159,-0.000366152,-0.0517154,0.0599173,-0.0264167,-0.00122692
325.341,-0.016073,0.00146824,-0.0551698,0.062124,-0.0248493,-0.00243185
325.341,-0.0149067,0.00108618,-0.0500224,0.0564513,-0.0242204,-0.00189198
325.341,-0.0150262,0.00016668,-0.0475007,0.054629,-0.0233466,-0.00199486
325.441,-0.0150717,0.000820942,-0.0487025,0.0546611,-0.0225634,-0.00209747
325.441,-0.0171511,-0.000580375,-0.0472055,0.0543638,-0.0215202,-0.00116365
325.441,-0.0170893,-0.000487266,-0.0473404,0.0544022,-0.0215185,-0.00109705
325.541,-0.013892,0.00144767,-0.0455453,0.0505506,-0.0197581,-0.00209478
325.541,-0.0125238,-4.28794e-05,-0.045164,0.0511716,-0.0182082,-0.000793272
325.541,-0.00911499,0.000646187,-0.0425722,0.048662,-0.0174657,-0.00091142
325.641,-0.0142479,0.000661699,-0.0443092,0.0491361,-0.0170568,-0.00131864
325.641,-0.0122808,0.00110222,-0.0425507,0.0467141,-0.0165059,-0.00178457
325.641,-0.00959806,0.00115933,-0.0434621,0.0479808,-0.015121,-0.000897419
325.741,-0.016262,-0.000583917,-0.0397166,0.0451911,-0.0154717,-0.000890546
325.741,-0.013791,-0.000109048,-0.0379631,0.0428336,-0.0145925,-0.00206864
325.741,-0.00847448,0.00189431,-0.0428903,0.0459722,-0.0128531,-0.0010603
325.841,-0.0124791,0.00133876,-0.0396978,0.0427589,-0.0134871,-0.00202762
325.841,-0.0110052,0.00106978,-0.0381933,0.0416389,-0.0125522,-0.00114879
325.841,-0.0111567,0.00137427,-0.0377469,0.0405878,-0.0120493,-0.00193348
325.941,-0.012833,0.000546136,-0.0364274,0.0397113,-0.011606,-0.00179793
325.941,-0.00869701,0.000623194,-0.0374056,0.0409021,-0.0103761,-0.000728882
326.041,-0.00984212,0.00183016,-0.0375973,0.0395831,-0.0102906,-0.00128045
326.041,-0.00984384,0.00188314,-0.0376541,0.0395828,-0.0102923,-0.00128042
326.041,-0.011959,0.000240696,-0.0333461,0.03665,-0.00914414,-0.000312633
326.041,-0.010077,0.00115424,-0.0330276,0.0352766,-0.00898806,-0.00152204
326.141,-0.00948158,0.000762196,-0.0316258,0.0342693,-0.00827295,-0.00153555
326.141,-0.0109219,0.000394552,-0.0306648,0.0332378,-0.00811406,-0.00116268
326.241,-0.00836442,0.00106969,-0.0312725,0.0331438,-0.00740026,-0.0010977
326.241,-0.0110569,0.000239207,-0.0288279,0.0311668,-0.0072006,-0.00132281
326.241,-0.0102617,0.00235926,-0.0346881,0.0356675,-0.00652165,-0.00170894
326.241,-0.0108229,-5.87264e-05,-0.0298868,0.0325883,-0.00602838,-0.000478964
326.341,-0.0093418,0.00060201,-0.0283948,0.0299933,-0.00603307,-0.00151667
326.341,-0.011147,-0.00100443,-0.0248828,0.0280287,-0.00564725,-0.00081427
326.341,-0.00826621,0.00125796,-0.0289434,0.029986,-0.00514413,-0.00167458
326.441,-0.00678925,6.28532e-05,-0.0279535,0.0303719,-0.00417056,-0.00142612
326.441,-0.00677509,9.46792e-05,-0.0279937,0.0303812,-0.00416985,-0.00141147
326.441,-0.0075788,0.00117279,-0.026878,0.0277201,-0.00399856,-0.00101785
326.541,-0.00738245,0.00108792,-0.0258946,0.0266429,-0.00385202,-0.00145939
326.541,-0.00737112,0.00111209,-0.0259254,0.0266501,-0.00385152,-0.00144775
326.541,-0.00736594,0.00113339,-0.0259509,0.0266541,-0.00385158,-0.00144231
326.641,-0.0086597,-0.00074105,-0.0215311,0.0235932,-0.00315031,-0.000903855
326.641,-0.00931945,-0.000263306,-0.0217886,0.0235192,-0.0029703,-0.00153479
326.641,-0.00946607,-0.000588901,-0.0214541,0.0236206,-0.00270826,-0.000421449
326.741,-0.00673923,0.000435044,-0.0224338,0.0234335,-0.00225968,-0.00147888
326.741,-0.00983584,-0.000579689,-0.0211549,0.022616,-0.00234714,-0.00149296
326.741,-0.00891492,-0.000197603,-0.0190653,0.0200699,-0.00222657,-0.0018205
326.841,-0.00562599,0.00084445,-0.0263665,0.0271858,-0.000303591,-0.000989181
326.841,-0.00772794,-0.000715254,-0.0196026,0.0214409,-0.00112252,7.14331e-06
326.841,-0.00593275,0.00110814,-0.0225167,0.0222515,-0.0010509,-0.00138023
326.941,-0.00593289,0.00112659,-0.0225375,0.0222535,-0.00105122,-0.00138032
326.941,-0.00611093,0.000600664,-0.0198165,0.0200615,-0.000633661,-0.00154479
326.941,-0.00762572,-0.000569249,-0.0180025,0.0192022,-0.000490308,-0.00119001
327.041,-0.00599558,-0.000255901,-0.0166476,0.0178855,-0.000552478,-0.00140127
