Timestamp,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5
323.041,-0.092108,-0.1003,0.0204307,0.0799422,-7.38728e-05,-0.092108
323.141,-0.092108,-0.1003,0.0204307,0.0799422,-7.38728e-05,-0.092108
323.141,-0.108803,-0.100457,0.015043,0.0861551,0.00613593,-0.107359
323.141,-0.109309,-0.100075,0.0144115,0.0864225,0.00613344,-0.107865
323.241,-0.0873296,-0.0893361,0.0154685,0.0754647,-0.00134686,-0.0864408
323.241,-0.0890118,-0.0918802,0.0150504,0.0771977,-0.000200843,-0.0884444
323.241,-0.0941888,-0.0934342,0.0146273,0.0787609,0.00258986,-0.0942647
323.341,-0.09022,-0.0950082,0.015868,0.0776588,0.00124884,-0.090015
323.341,-0.0906109,-0.0851071,0.0110493,0.0755125,0.00152614,-0.0900606
323.341,-0.0910058,-0.0847778,0.0104703,0.0757704,0.00152617,-0.0904555
323.441,-0.0889978,-0.0881174,0.0132285,0.0738708,0.00145639,-0.0878743
323.441,-0.0899576,-0.0845011,0.0103083,0.0742044,0.0027996,-0.0900443
323.441,-0.0817812,-0.0808566,0.00967016,0.0713061,-7.67843e-05,-0.0817813
323.541,-0.0942303,-0.0779993,0.00710094,0.0723736,0.00419082,-0.0926549
323.541,-0.0945902,-0.077699,0.0066285,0.0725596,0.00418686,-0.0930148
323.541,-0.0845552,-0.0734743,0.00599528,0.0690498,0.00173741,-0.0840083
323.641,-0.0794507,-0.07435,0.00708672,0.0676183,0.000257151,-0.0791195
323.641,-0.0835113,-0.0907629,0.0104323,0.0751157,0.00349372,-0.0849249
323.641,-0.0780093,-0.0716805,0.0061384,0.0659075,0.000304866,-0.0776736
323.741,-0.0783415,-0.0714157,0.0056779,0.0661129,0.000316176,-0.0780058
323.741,-0.0747415,-0.0692071,0.00496093,0.0643977,-7.09034e-05,-0.0747417
323.741,-0.0736385,-0.068039,0.00523632,0.0627244,-0.000554109,-0.0727999
323.741,-0.0729963,-0.06658,0.00418032,0.0625484,-7.06666e-05,-0.0729964
323.841,-0.0675457,-0.0589083,0.00188831,0.0589618,-0.00209481,-0.0669101
323.841,-0.0711668,-0.0639858,0.00348708,0.0606423,-6.91503e-05,-0.0711669
323.841,-0.0746283,-0.0604207,0.00171004,0.0601367,0.0014314,-0.0744426
323.941,-0.0711231,-0.0617162,0.0032079,0.0586472,-7.3556e-05,-0.0699167
323.941,-0.0686645,-0.0602812,0.00171775,0.0587014,-7.49287e-05,-0.0686646
