Timestamp,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5
323.141,-0.092108,-0.1003,0.0204307,0.0799422,-7.38728e-05,-0.092108
323.141,-0.092108,-0.1003,0.0204307,0.0799422,-7.38728e-05,-0.092108
323.241,-0.0903699,-0.0945894,0.0174952,0.0785942,-0.00130569,-0.089499
323.241,-0.0910178,-0.104091,0.0218241,0.0799728,-0.000240824,-0.0907739
323.241,-0.0906448,-0.0950467,0.0168964,0.0784084,-4.06054e-05,-0.0903471
323.341,-0.0933089,-0.0914785,0.0153582,0.0773441,0.00120583,-0.0927911
323.341,-0.0938475,-0.0910207,0.0145386,0.0777131,0.00119838,-0.0933297
323.341,-0.0956594,-0.0924767,0.0133599,0.0790226,0.00259975,-0.0946354
323.441,-0.0960829,-0.0921206,0.0127489,0.0792916,0.00259886,-0.0950588
323.441,-0.0966453,-0.0916294,0.0118977,0.0796722,0.00259931,-0.0956213
323.441,-0.0896189,-0.0818035,0.00918791,0.074232,0.0013695,-0.0887856
323.541,-0.0876855,-0.0804876,0.00903251,0.0729096,0.0012182,-0.0871642
323.541,-0.0920706,-0.0748939,0.00547565,0.0725258,0.00272476,-0.0907056
323.541,-0.0893001,-0.0697484,0.00357472,0.0705925,0.00175701,-0.0875916
323.641,-0.0860755,-0.0759898,0.00668523,0.0708243,0.00166921,-0.0855272
323.641,-0.086491,-0.0755979,0.00606453,0.0710657,0.00165358,-0.0859429
323.641,-0.0868194,-0.0753012,0.00560188,0.0712409,0.00164555,-0.0862713
323.741,-0.0845014,-0.0788448,0.00853066,0.0693059,0.00180137,-0.083325
323.741,-0.0849525,-0.0750173,0.00575883,0.0693417,0.00299827,-0.0850509
323.741,-0.0759085,-0.0714287,0.00524122,0.0663098,-0.000101849,-0.0759085
323.841,-0.0761962,-0.0711796,0.00483254,0.0664743,-0.000102455,-0.0761962
323.841,-0.0742243,-0.068781,0.00439439,0.0645103,-0.000100174,-0.0742243
323.841,-0.0744846,-0.0685559,0.00402332,0.0646565,-0.000100803,-0.0744846
323.941,-0.0767117,-0.0621944,0.00198884,0.0621237,0.00117535,-0.0761871
323.941,-0.0710228,-0.0598141,0.00103555,0.0606999,-0.000767099,-0.0700151
323.941,-0.0712334,-0.0596043,0.000702786,0.0608215,-0.000775408,-0.0702258
324.041,-0.0763151,-0.0693327,0.00517016,0.062402,0.00202873,-0.0757545
324.041,-0.0693547,-0.0612353,0.00265084,0.058701,-0.00010516,-0.0693547
324.041,-0.0761834,-0.0476033,-0.00499386,0.0577076,0.00201734,-0.0744747
324.141,-0.0667735,-0.0584184,0.00179745,0.0567396,-0.000104852,-0.0667735
324.141,-0.073448,-0.0538735,-0.000191632,0.0556411,0.00144085,-0.0705066
324.241,-0.065128,-0.0656547,0.00504999,0.0571568,-4.78414e-06,-0.0650803
324.241,-0.0640708,-0.0547787,0.000233953,0.0546637,-0.000108277,-0.0640708
324.241,-0.0674173,-0.0511337,-0.00147086,0.0540326,0.0013453,-0.0672587
324.341,-0.0728648,-0.0604422,0.00258719,0.0560601,0.00316028,-0.0716174
324.341,-0.0627672,-0.0413713,-0.00480005,0.049981,-0.000219637,-0.0615861
324.341,-0.056714,-0.0532705,0.000935589,0.0511494,-0.0015248,-0.0568626
324.441,-0.0568658,-0.0531343,0.000726551,0.0512189,-0.00152635,-0.0570144
324.441,-0.0591816,-0.0486153,-0.00165964,0.0503904,-9.84492e-05,-0.0591816
324.441,-0.054621,-0.0507225,0.000508223,0.0490202,-0.00149967,-0.0547613
324.541,-0.0577204,-0.0471643,-0.000965439,0.0482387,-9.34685e-05,-0.0577205
324.541,-0.0569972,-0.0460901,-0.00201429,0.0482094,-9.02548e-05,-0.0569972
324.541,-0.0571876,-0.0459207,-0.00226677,0.0482927,-9.08018e-05,-0.0571876
324.641,-0.0592767,-0.0414789,-0.00450596,0.0473645,0.00127381,-0.0591506
324.641,-0.0547298,-0.0435856,-0.0022762,0.0459621,-8.72423e-05,-0.0547298
324.641,-0.0549039,-0.0434208,-0.00250818,0.0460324,-9.05481e-05,-0.0549039
324.741,-0.0563894,-0.049002,0.000567057,0.0462783,0.00113892,-0.056797
324.741,-0.0614316,-0.045941,-0.000423985,0.0454531,0.00251827,-0.0604342
324.741,-0.0553217,-0.0335469,-0.00610375,0.0423949,0.000899173,-0.0548208
324.841,-0.0590388,-0.0326462,-0.00677024,0.0425586,0.00228817,-0.0581524
324.841,-0.0826145,-0.040352,-0.00726297,0.0501732,0.0113298,-0.082758
324.841,-0.0488403,-0.0265534,-0.00774977,0.0384338,-0.000401242,-0.0489654
324.941,-0.0857002,-0.0248092,-0.0135331,0.0463035,0.0123413,-0.084594
324.941,-0.0621915,-0.0313104,-0.00828857,0.04288,0.00476066,-0.0618893
324.941,-0.047624,-0.0360252,-0.00276156,0.0389256,-0.000105274,-0.0476241
325.041,-0.0553563,-0.0368875,-0.00457526,0.041645,0.00229323,-0.0533291
325.041,-0.0507717,-0.0437683,0.000263646,0.0407926,0.00148446,-0.0505321
325.041,-0.0509305,-0.0436461,9.28339e-05,0.0408486,0.00148981,-0.0506909
325.141,-0.0510558,-0.043549,-6.05894e-05,0.0409101,0.00149802,-0.0508161
325.141,-0.0489707,-0.0276744,-0.00624014,0.0362377,0.00125198,-0.0481789
325.241,-0.0491839,-0.0274687,-0.00651088,0.036313,0.00124817,-0.0483922
325.241,-0.0458679,-0.0289677,-0.00509453,0.0353901,0.00103817,-0.0457902
325.241,-0.0449629,-0.0279697,-0.00601773,0.0352913,0.00101701,-0.0448887
325.341,-0.045107,-0.0278191,-0.00620633,0.0353356,0.00100997,-0.045033
325.341,-0.045202,-0.027719,-0.00633037,0.0353637,0.00100532,-0.045128
325.441,-0.0452721,-0.0276444,-0.00642388,0.0353857,0.00100181,-0.0451981
325.441,-0.0453451,-0.0275678,-0.00651616,0.0354046,0.000998284,-0.0452712
325.441,-0.0487323,-0.0202594,-0.00846878,0.0321367,0.00266704,-0.0462013
325.541,-0.0487936,-0.0201832,-0.00855608,0.0321532,0.00266062,-0.0462627
325.541,-0.0484899,-0.0279358,-0.00556551,0.034242,0.004057,-0.0487166
325.541,-0.064875,-0.0224039,-0.00913249,0.035676,0.00892543,-0.0628652
325.641,-0.0382661,-0.0232123,-0.00569881,0.0301274,0.000859185,-0.0382115
