Timestamp,error_x0,error_y0,error_x1,error_y1,error_x2,error_y2,error_x3,error_y3,RMSE
323.141,-0.281459,-0.149751,-0.216507,-0.149751,-0.216507,-0.214703,-0.281459,-0.214703,0.311943
323.141,-0.281459,-0.149751,-0.216507,-0.149751,-0.216507,-0.214703,-0.281459,-0.214703,0.311943
323.241,-0.281459,-0.149751,-0.216507,-0.147946,-0.214703,-0.212899,-0.281459,-0.214703,0.311106
323.241,-0.276046,-0.147946,-0.211094,-0.146142,-0.211094,-0.20929,-0.274242,-0.20929,0.304706
323.241,-0.270634,-0.144338,-0.207486,-0.142534,-0.207486,-0.205682,-0.270634,-0.205682,0.29931
323.341,-0.265221,-0.14073,-0.205682,-0.14073,-0.203877,-0.202073,-0.265221,-0.202073,0.294037
323.341,-0.265221,-0.14073,-0.205682,-0.14073,-0.203877,-0.202073,-0.265221,-0.202073,0.294037
323.341,-0.258004,-0.137121,-0.198465,-0.135317,-0.19666,-0.19666,-0.2562,-0.19666,0.284926
323.441,-0.258004,-0.137121,-0.198465,-0.135317,-0.19666,-0.19666,-0.2562,-0.19666,0.284926
323.441,-0.258004,-0.137121,-0.198465,-0.135317,-0.19666,-0.19666,-0.2562,-0.19666,0.284926
323.441,-0.24357,-0.129904,-0.187639,-0.1281,-0.185835,-0.185835,-0.24357,-0.185835,0.269606
323.541,-0.238158,-0.126296,-0.184031,-0.126296,-0.182227,-0.182227,-0.238158,-0.182227,0.26402
323.541,-0.234549,-0.124492,-0.182227,-0.122687,-0.178618,-0.178618,-0.234549,-0.178618,0.259565
323.541,-0.230941,-0.124492,-0.178618,-0.120883,-0.176814,-0.176814,-0.230941,-0.178618,0.256473
323.641,-0.225528,-0.120883,-0.173206,-0.119079,-0.173206,-0.173206,-0.225528,-0.173206,0.250259
323.641,-0.225528,-0.120883,-0.173206,-0.119079,-0.173206,-0.173206,-0.225528,-0.173206,0.250259
323.641,-0.225528,-0.120883,-0.173206,-0.119079,-0.173206,-0.173206,-0.225528,-0.173206,0.250259
323.741,-0.214703,-0.117275,-0.164184,-0.113666,-0.16238,-0.164184,-0.212899,-0.164184,0.237346
323.741,-0.20929,-0.111862,-0.160576,-0.111862,-0.160576,-0.16238,-0.20929,-0.160576,0.232568
323.741,-0.205682,-0.110058,-0.156968,-0.110058,-0.156968,-0.158772,-0.205682,-0.158772,0.228325
323.841,-0.205682,-0.110058,-0.156968,-0.110058,-0.156968,-0.158772,-0.205682,-0.158772,0.228325
323.841,-0.198465,-0.106449,-0.151555,-0.106449,-0.151555,-0.153359,-0.198465,-0.153359,0.220463
323.841,-0.198465,-0.106449,-0.151555,-0.106449,-0.151555,-0.153359,-0.198465,-0.153359,0.220463
323.941,-0.191248,-0.102841,-0.147946,-0.102841,-0.146142,-0.147946,-0.191248,-0.147946,0.212912
323.941,-0.187639,-0.101037,-0.144338,-0.101037,-0.144338,-0.146142,-0.185835,-0.149751,0.209529
323.941,-0.187639,-0.101037,-0.144338,-0.101037,-0.144338,-0.146142,-0.185835,-0.149751,0.209529
324.041,-0.182227,-0.0992324,-0.138925,-0.0974281,-0.138925,-0.14073,-0.180422,-0.14073,0.202057
324.041,-0.178618,-0.0956239,-0.137121,-0.0956239,-0.137121,-0.137121,-0.178618,-0.137121,0.198309
324.041,-0.17501,-0.0956239,-0.135317,-0.0920155,-0.133513,-0.135317,-0.17501,-0.137121,0.195011
324.141,-0.169597,-0.0920155,-0.129904,-0.0920155,-0.129904,-0.131708,-0.169597,-0.131708,0.189014
324.141,-0.165989,-0.0902112,-0.129904,-0.088407,-0.126296,-0.1281,-0.160576,-0.133513,0.184629
324.241,-0.164184,-0.088407,-0.124492,-0.088407,-0.124492,-0.126296,-0.16238,-0.126296,0.181558
324.241,-0.160576,-0.0866028,-0.122687,-0.0866028,-0.122687,-0.124492,-0.160576,-0.124492,0.178655
324.241,-0.156968,-0.0847986,-0.120883,-0.0847986,-0.120883,-0.122687,-0.156968,-0.122687,0.175349
324.341,-0.155163,-0.0847986,-0.119079,-0.0829943,-0.119079,-0.120883,-0.151555,-0.122687,0.172589
324.341,-0.151555,-0.0829943,-0.117275,-0.0811901,-0.11547,-0.117275,-0.151555,-0.119079,0.169143
324.341,-0.149751,-0.0811901,-0.113666,-0.0811901,-0.113666,-0.11547,-0.149751,-0.11547,0.166239
324.441,-0.149751,-0.0811901,-0.113666,-0.0811901,-0.113666,-0.11547,-0.149751,-0.11547,0.166239
324.441,-0.144338,-0.0775817,-0.110058,-0.0775817,-0.110058,-0.111862,-0.144338,-0.111862,0.160434
324.441,-0.142534,-0.0775817,-0.108253,-0.0775817,-0.108253,-0.110058,-0.142534,-0.110058,0.158377
324.541,-0.138925,-0.0757774,-0.106449,-0.0757774,-0.106449,-0.108253,-0.138925,-0.108253,0.155069
324.541,-0.137121,-0.0739732,-0.104645,-0.0739732,-0.104645,-0.106449,-0.137121,-0.106449,0.152572
324.541,-0.137121,-0.0739732,-0.104645,-0.0739732,-0.104645,-0.106449,-0.137121,-0.106449,0.152572
324.641,-0.131708,-0.0703648,-0.101037,-0.0703648,-0.101037,-0.102841,-0.131708,-0.102841,0.14677
324.641,-0.129904,-0.0703648,-0.0992324,-0.0703648,-0.0992324,-0.101037,-0.129904,-0.101037,0.14471
324.641,-0.129904,-0.0703648,-0.0992324,-0.0703648,-0.0992324,-0.101037,-0.129904,-0.101037,0.14471
324.741,-0.126296,-0.0685605,-0.0956239,-0.0685605,-0.0956239,-0.0974281,-0.126296,-0.0956239,0.139845
324.741,-0.124492,-0.0685605,-0.0956239,-0.0667563,-0.0938197,-0.0956239,-0.122687,-0.0956239,0.137787
324.741,-0.120883,-0.0649521,-0.0938197,-0.0649521,-0.0920155,-0.0938197,-0.120883,-0.0938197,0.134663
324.841,-0.119079,-0.0649521,-0.0920155,-0.0631479,-0.0902112,-0.0920155,-0.119079,-0.0920155,0.132386
324.841,-0.117275,-0.0631479,-0.0902112,-0.0631479,-0.088407,-0.0956239,-0.117275,-0.0902112,0.13107
324.841,-0.113666,-0.0613436,-0.088407,-0.0613436,-0.088407,-0.088407,-0.11547,-0.088407,0.127517
324.941,-0.111862,-0.0613436,-0.088407,-0.0595394,-0.0847986,-0.0920155,-0.111862,-0.088407,0.126118
324.941,-0.110058,-0.0595394,-0.0847986,-0.0595394,-0.0829943,-0.088407,-0.110058,-0.0866028,0.123197
324.941,-0.108253,-0.0595394,-0.0829943,-0.0595394,-0.0829943,-0.0847986,-0.108253,-0.0847986,0.121125
325.041,-0.106449,-0.0595394,-0.0811901,-0.0577352,-0.0775817,-0.0847986,-0.102841,-0.0866028,0.118414
325.041,-0.104645,-0.0577352,-0.0793859,-0.0577352,-0.0793859,-0.0829943,-0.102841,-0.0829943,0.116805
325.041,-0.104645,-0.0577352,-0.0793859,-0.0577352,-0.0793859,-0.0829943,-0.102841,-0.0829943,0.116805
325.141,-0.104645,-0.0577352,-0.0793859,-0.0577352,-0.0793859,-0.0829943,-0.102841,-0.0829943,0.116805
325.141,-0.0992324,-0.055931,-0.0757774,-0.0541267,-0.0739732,-0.0775817,-0.0992324,-0.0775817,0.110684
325.241,-0.0992324,-0.055931,-0.0757774,-0.0541267,-0.0739732,-0.0775817,-0.0992324,-0.0775817,0.110684
325.241,-0.0938197,-0.0523225,-0.072169,-0.0523225,-0.072169,-0.0757774,-0.0938197,-0.0757774,0.106043
325.241,-0.0920155,-0.0505183,-0.0703648,-0.0505183,-0.0703648,-0.0739732,-0.0920155,-0.0739732,0.103543
325.341,-0.0920155,-0.0505183,-0.0703648,-0.0505183,-0.0703648,-0.0739732,-0.0920155,-0.0739732,0.103543
325.341,-0.0920155,-0.0505183,-0.0703648,-0.0505183,-0.0703648,-0.0739732,-0.0920155,-0.0739732,0.103543
325.441,-0.0920155,-0.0505183,-0.0703648,-0.0505183,-0.0703648,-0.0739732,-0.0920155,-0.0739732,0.103543
325.441,-0.0920155,-0.0505183,-0.0703648,-0.0505183,-0.0703648,-0.0739732,-0.0920155,-0.0739732,0.103543
325.441,-0.0829943,-0.0469098,-0.0649521,-0.0451056,-0.0595394,-0.0667563,-0.0793859,-0.0685605,0.0926632
325.541,-0.0829943,-0.0469098,-0.0649521,-0.0451056,-0.0595394,-0.0667563,-0.0793859,-0.0685605,0.0926632
325.541,-0.0793859,-0.0451056,-0.0595394,-0.0451056,-0.0595394,-0.0667563,-0.0793859,-0.0649521,0.0900532
325.541,-0.0775817,-0.0451056,-0.0613436,-0.0433014,-0.0577352,-0.0685605,-0.0739732,-0.0685605,0.0893
325.641,-0.0757774,-0.0433014,-0.0577352,-0.0433014,-0.0577352,-0.0631479,-0.0757774,-0.0631479,0.0864241
325.641,-0.0757774,-0.0433014,-0.0577352,-0.0433014,-0.0577352,-0.0631479,-0.0757774,-0.0631479,0.0864241
325.641,-0.0739732,-0.0451056,-0.055931,-0.0414972,-0.0541267,-0.0649521,-0.0703648,-0.0631479,0.084327
325.741,-0.0739732,-0.0451056,-0.055931,-0.0414972,-0.0541267,-0.0649521,-0.0703648,-0.0631479,0.084327
325.741,-0.0703648,-0.0414972,-0.0523225,-0.0414972,-0.0523225,-0.0631479,-0.0667563,-0.0631479,0.0810898
325.741,-0.0685605,-0.0396929,-0.0505183,-0.0414972,-0.0505183,-0.0595394,-0.0685605,-0.0577352,0.0785511
325.841,-0.0685605,-0.0396929,-0.0505183,-0.0414972,-0.0505183,-0.0595394,-0.0685605,-0.0577352,0.0785511
325.841,-0.0649521,-0.0378887,-0.0487141,-0.0396929,-0.0487141,-0.0595394,-0.0667563,-0.0541267,0.0756753
325.841,-0.0649521,-0.0378887,-0.0487141,-0.0396929,-0.0487141,-0.0595394,-0.0667563,-0.0541267,0.0756753
325.941,-0.0631479,-0.0378887,-0.0469098,-0.0378887,-0.0469098,-0.0577352,-0.0595394,-0.055931,0.072915
325.941,-0.0631479,-0.0378887,-0.0469098,-0.0378887,-0.0469098,-0.0577352,-0.0595394,-0.055931,0.072915
325.941,-0.0631479,-0.0378887,-0.0469098,-0.0378887,-0.0469098,-0.0577352,-0.0595394,-0.055931,0.072915
326.041,-0.0577352,-0.0342803,-0.0451056,-0.0342803,-0.0433014,-0.0541267,-0.0577352,-0.0523225,0.0681796
326.041,-0.0577352,-0.0342803,-0.0451056,-0.0342803,-0.0433014,-0.0541267,-0.0577352,-0.0523225,0.0681796
326.041,-0.0577352,-0.0342803,-0.0451056,-0.0342803,-0.0433014,-0.0541267,-0.0577352,-0.0523225,0.0681796
326.141,-0.0541267,-0.032476,-0.0433014,-0.032476,-0.0414972,-0.0469098,-0.055931,-0.0469098,0.0635717
326.141,-0.0541267,-0.032476,-0.0433014,-0.032476,-0.0414972,-0.0469098,-0.055931,-0.0469098,0.0635717
326.141,-0.0541267,-0.032476,-0.0433014,-0.032476,-0.0414972,-0.0469098,-0.055931,-0.0469098,0.0635717
326.241,-0.0541267,-0.032476,-0.0433014,-0.032476,-0.0414972,-0.0469098,-0.055931,-0.0469098,0.0635717
326.241,-0.0487141,-0.0306718,-0.0378887,-0.032476,-0.0360845,-0.0505183,-0.0505183,-0.0469098,0.0600227
326.241,-0.0505183,-0.032476,-0.0378887,-0.032476,-0.0396929,-0.0469098,-0.0505183,-0.0451056,0.0601243
326.341,-0.0505183,-0.032476,-0.0378887,-0.032476,-0.0396929,-0.0469098,-0.0505183,-0.0451056,0.0601243
326.341,-0.0505183,-0.032476,-0.0378887,-0.032476,-0.0396929,-0.0469098,-0.0505183,-0.0451056,0.0601243
326.341,-0.0469098,-0.0306718,-0.0342803,-0.0306718,-0.0342803,-0.0433014,-0.0487141,-0.0433014,0.0560255
326.441,-0.0469098,-0.0306718,-0.0342803,-0.0306718,-0.0342803,-0.0433014,-0.0487141,-0.0433014,0.0560255
326.441,-0.0469098,-0.032476,-0.0360845,-0.0288676,-0.0342803,-0.0414972,-0.0433014,-0.0451056,0.0552208
326.441,-0.0469098,-0.032476,-0.0360845,-0.0288676,-0.0342803,-0.0414972,-0.0433014,-0.0451056,0.0552208
326.541,-0.0469098,-0.032476,-0.0360845,-0.0288676,-0.0342803,-0.0414972,-0.0433014,-0.0451056,0.0552208
326.541,-0.0469098,-0.032476,-0.0360845,-0.0288676,-0.0342803,-0.0414972,-0.0433014,-0.0451056,0.0552208
326.541,-0.0469098,-0.032476,-0.0360845,-0.0288676,-0.0342803,-0.0414972,-0.0433014,-0.0451056,0.0552208
326.641,-0.0469098,-0.032476,-0.0360845,-0.0288676,-0.0342803,-0.0414972,-0.0433014,-0.0451056,0.0552208
326.641,-0.0414972,-0.0270634,-0.0306718,-0.0270634,-0.0288676,-0.0433014,-0.0378887,-0.0433014,0.050365
326.641,-0.0414972,-0.0270634,-0.0306718,-0.0270634,-0.0288676,-0.0433014,-0.0378887,-0.0433014,0.050365
326.741,-0.0396929,-0.0252591,-0.0288676,-0.0252591,-0.0288676,-0.0360845,-0.0342803,-0.0433014,0.0470916
326.741,-0.0360845,-0.0234549,-0.0288676,-0.0252591,-0.0270634,-0.0414972,-0.0360845,-0.0414972,0.0469098
326.741,-0.0378887,-0.0234549,-0.0306718,-0.0234549,-0.0288676,-0.0342803,-0.0396929,-0.0342803,0.0453754
326.841,-0.0378887,-0.0234549,-0.0270634,-0.0252591,-0.0270634,-0.0396929,-0.0360845,-0.0396929,0.0462107
326.841,-0.0378887,-0.0234549,-0.0270634,-0.0252591,-0.0270634,-0.0396929,-0.0360845,-0.0396929,0.0462107
326.841,-0.0378887,-0.0234549,-0.0270634,-0.0252591,-0.0270634,-0.0396929,-0.0360845,-0.0396929,0.0462107
326.941,-0.0360845,-0.0234549,-0.0270634,-0.0234549,-0.0288676,-0.0342803,-0.0360845,-0.032476,0.0433014
326.941,-0.0360845,-0.0234549,-0.0270634,-0.0234549,-0.0252591,-0.0378887,-0.032476,-0.0378887,0.0438709
326.941,-0.0360845,-0.0234549,-0.0270634,-0.0234549,-0.0252591,-0.0378887,-0.032476,-0.0378887,0.0438709
327.041,-0.0342803,-0.0216507,-0.0252591,-0.0216507,-0.0252591,-0.0360845,-0.0306718,-0.0360845,0.0416342
327.041,-0.0342803,-0.0216507,-0.0252591,-0.0216507,-0.0252591,-0.0360845,-0.0306718,-0.0360845,0.0416342
327.041,-0.032476,-0.0198465,-0.0234549,-0.0216507,-0.0234549,-0.0288676,-0.0306718,-0.0306718,0.0378565
327.141,-0.032476,-0.0198465,-0.0234549,-0.0216507,-0.0234549,-0.0288676,-0.0306718,-0.0306718,0.0378565
327.141,-0.032476,-0.0198465,-0.0234549,-0.0216507,-0.0234549,-0.0288676,-0.0306718,-0.0306718,0.0378565
327.141,-0.032476,-0.0216507,-0.0234549,-0.0198465,-0.0234549,-0.032476,-0.0288676,-0.032476,0.0386016
327.241,-0.032476,-0.0216507,-0.0234549,-0.0198465,-0.0234549,-0.032476,-0.0288676,-0.032476,0.0386016
327.241,-0.0306718,-0.0180422,-0.0234549,-0.0180422,-0.0252591,-0.0270634,-0.0306718,-0.0252591,0.0356762
327.241,-0.0288676,-0.0180422,-0.0216507,-0.0180422,-0.0216507,-0.0306718,-0.0270634,-0.0306718,0.0354818
327.341,-0.0288676,-0.0180422,-0.0216507,-0.0180422,-0.0216507,-0.0306718,-0.0270634,-0.0306718,0.0354818
327.341,-0.0288676,-0.0180422,-0.0216507,-0.0180422,-0.0216507,-0.0306718,-0.0270634,-0.0306718,0.0354818
327.341,-0.0288676,-0.0180422,-0.0216507,-0.0180422,-0.0216507,-0.0306718,-0.0270634,-0.0306718,0.0354818
327.441,-0.0270634,-0.016238,-0.0198465,-0.0180422,-0.0198465,-0.0252591,-0.0270634,-0.0234549,0.031741
327.441,-0.0270634,-0.016238,-0.0198465,-0.0180422,-0.0198465,-0.0252591,-0.0270634,-0.0234549,0.031741
327.441,-0.0270634,-0.016238,-0.0198465,-0.0180422,-0.0198465,-0.0252591,-0.0270634,-0.0234549,0.031741
327.541,-0.0270634,-0.016238,-0.0198465,-0.0180422,-0.0198465,-0.0252591,-0.0270634,-0.0234549,0.031741
327.541,-0.0252591,-0.0144338,-0.0198465,-0.0144338,-0.0198465,-0.0216507,-0.0234549,-0.0234549,0.0292039
327.541,-0.0252591,-0.0144338,-0.0198465,-0.0144338,-0.0216507,-0.0216507,-0.0252591,-0.0198465,0.0292318
327.641,-0.0252591,-0.0144338,-0.0198465,-0.0144338,-0.0180422,-0.0252591,-0.0216507,-0.0252591,0.0296602
327.641,-0.0234549,-0.0126296,-0.0180422,-0.0144338,-0.0180422,-0.0252591,-0.0216507,-0.0252591,0.0287829
327.641,-0.0234549,-0.0126296,-0.0180422,-0.0144338,-0.0180422,-0.0234549,-0.0252591,-0.0216507,0.0283986
