Timestamp,error_x0,error_y0,error_x1,error_y1,error_x2,error_y2,error_x3,error_y3,RMSE
325.041,-0.0920155,-0.0234549,-0.0595394,-0.0072169,-0.0505183,-0.0451056,-0.0685605,-0.0469098,0.0776236
325.041,-0.0902112,-0.0252591,-0.0577352,-0.00541267,-0.0487141,-0.0451056,-0.0685605,-0.0433014,0.0760294
325.141,-0.0866028,-0.0216507,-0.0505183,-0.0072169,-0.0469098,-0.0451056,-0.0667563,-0.0414972,0.0724335
325.141,-0.0829943,-0.0216507,-0.0523225,-0.00541267,-0.0451056,-0.0433014,-0.0631479,-0.0414972,0.0702548
325.141,-0.0811901,-0.0216507,-0.0505183,-0.00541267,-0.0433014,-0.0433014,-0.0613436,-0.0396929,0.0684298
325.241,-0.0775817,-0.0198465,-0.0487141,-0.00360845,-0.0414972,-0.0414972,-0.0595394,-0.0378887,0.065619
325.241,-0.0757774,-0.0198465,-0.0469098,-0.00360845,-0.0396929,-0.0396929,-0.055931,-0.0378887,0.063373
325.241,-0.0739732,-0.0216507,-0.0451056,-0.00360845,-0.0378887,-0.0396929,-0.0541267,-0.0360845,0.0617074
325.341,-0.0703648,-0.0180422,-0.0433014,-0.00360845,-0.0360845,-0.0378887,-0.0523225,-0.0342803,0.058769
325.341,-0.0685605,-0.0180422,-0.0414972,-0.00360845,-0.0342803,-0.0378887,-0.0469098,-0.0360845,0.0567328
325.341,-0.0667563,-0.0180422,-0.0396929,-0.00180422,-0.032476,-0.0360845,-0.0487141,-0.032476,0.0551027
325.441,-0.0631479,-0.0180422,-0.0378887,-0.00180422,-0.0306718,-0.0360845,-0.0469098,-0.0342803,0.0533163
325.441,-0.0613436,-0.016238,-0.0360845,-0.00180422,-0.0288676,-0.0342803,-0.0433014,-0.0306718,0.0503893
325.441,-0.0595394,-0.016238,-0.0342803,-0.00180422,-0.0288676,-0.0342803,-0.0414972,-0.0306718,0.0491382
325.541,-0.0577352,-0.016238,-0.032476,-0.00180422,-0.0270634,-0.0342803,-0.0396929,-0.0288676,0.0473588
325.541,-0.055931,-0.016238,-0.0306718,-0.00180422,-0.0252591,-0.032476,-0.0342803,-0.032476,0.0454382
325.541,-0.0541267,-0.016238,-0.0288676,-0.00180422,-0.0252591,-0.032476,-0.0360845,-0.0270634,0.0440375
325.641,-0.0523225,-0.016238,-0.0288676,0,-0.0234549,-0.032476,-0.0342803,-0.0270634,0.0428575
325.641,-0.0505183,-0.0144338,-0.0270634,0,-0.0216507,-0.0306718,-0.0306718,-0.0270634,0.0405449
325.641,-0.0487141,-0.0144338,-0.0252591,0,-0.0216507,-0.0306718,-0.0306718,-0.0252591,0.0393945
325.741,-0.0469098,-0.0144338,-0.0234549,0,-0.0198465,-0.0288676,-0.0306718,-0.0234549,0.0376733
325.741,-0.0451056,-0.0126296,-0.0234549,0,-0.0180422,-0.0288676,-0.0288676,-0.0234549,0.0363541
325.741,-0.0433014,-0.0126296,-0.0216507,0,-0.0180422,-0.0288676,-0.0234549,-0.0270634,0.0351592
325.841,-0.0433014,-0.0126296,-0.0216507,0,-0.0180422,-0.0288676,-0.0234549,-0.0270634,0.0351592
325.841,-0.0414972,-0.0144338,-0.0198465,0.00180422,-0.016238,-0.0270634,-0.0252591,-0.0198465,0.0329981
325.841,-0.0396929,-0.0126296,-0.0180422,0,-0.0144338,-0.0252591,-0.0234549,-0.0198465,0.0310279
325.941,-0.0378887,-0.0126296,-0.0180422,0.00180422,-0.0144338,-0.0252591,-0.0216507,-0.0198465,0.0301365
325.941,-0.0360845,-0.0108253,-0.016238,0.00180422,-0.0126296,-0.0252591,-0.016238,-0.0234549,0.0287121
325.941,-0.0342803,-0.0108253,-0.0108253,0,-0.0126296,-0.0252591,-0.0198465,-0.0180422,0.0270483
326.041,-0.0342803,-0.0108253,-0.0144338,0.00180422,-0.0126296,-0.0234549,-0.0198465,-0.0198465,0.0273921
326.041,-0.032476,-0.0108253,-0.0126296,0.00180422,-0.0108253,-0.0234549,-0.0180422,-0.016238,0.0254517
326.041,-0.032476,-0.0108253,-0.0126296,0.00180422,-0.0108253,-0.0234549,-0.0180422,-0.016238,0.0254517
326.141,-0.0306718,-0.0108253,-0.0126296,0.00180422,-0.00902112,-0.0216507,-0.016238,-0.0144338,0.0236794
326.141,-0.0288676,-0.00902112,-0.0108253,0.00180422,-0.00902112,-0.0216507,-0.0126296,-0.016238,0.022408
326.141,-0.0270634,-0.00902112,-0.0126296,0.00360845,-0.00902112,-0.0216507,-0.0144338,-0.0144338,0.0220971
326.241,-0.0270634,-0.00902112,-0.0126296,0.00360845,-0.0072169,-0.0198465,-0.0126296,-0.0144338,0.021214
326.241,-0.0270634,-0.0108253,-0.00902112,0.00360845,-0.0072169,-0.0216507,-0.0072169,-0.0180422,0.0214619
326.241,-0.0252591,-0.00902112,-0.00902112,0.00360845,-0.0072169,-0.0216507,-0.00902112,-0.0144338,0.0201517
326.341,-0.0252591,-0.00902112,-0.0072169,0.00180422,-0.00541267,-0.0198465,-0.0108253,-0.0126296,0.0192004
326.341,-0.0234549,-0.00902112,-0.0072169,0.00360845,-0.00541267,-0.0198465,-0.00902112,-0.0126296,0.0184437
326.341,-0.0234549,-0.0108253,-0.00180422,0.00180422,-0.00541267,-0.0198465,-0.00541267,-0.016238,0.0186412
326.441,-0.0216507,-0.00902112,-0.00541267,0.00360845,-0.00541267,-0.0180422,-0.00902112,-0.0108253,0.0169251
326.441,-0.0198465,-0.0072169,-0.00541267,0.00360845,-0.00360845,-0.0180422,-0.0072169,-0.0108253,0.0157805
326.441,-0.0198465,-0.0072169,-0.00541267,0.00360845,-0.00360845,-0.0180422,-0.0072169,-0.00902112,0.0154943
326.541,-0.0198465,-0.00902112,-0.00360845,0.00360845,-0.00360845,-0.0180422,-0.00180422,-0.0144338,0.0162129
326.541,-0.0180422,-0.0072169,-0.00360845,0.00360845,-0.00360845,-0.0180422,-0.00541267,-0.00902112,0.014602
326.541,-0.0180422,-0.0072169,-0.00360845,0.00360845,0,-0.0198465,-0.00541267,-0.00902112,0.0150682
