Timestamp,error_x0,error_y0,error_x1,error_y1,error_x2,error_y2,error_x3,error_y3,RMSE
323.141,-0.281459,-0.149751,-0.216507,-0.149751,-0.216507,-0.214703,-0.281459,-0.214703,0.311943
323.141,-0.281459,-0.149751,-0.216507,-0.149751,-0.216507,-0.214703,-0.281459,-0.214703,0.311943
323.141,-0.281459,-0.149751,-0.216507,-0.149751,-0.216507,-0.214703,-0.281459,-0.214703,0.311943
323.141,-0.281459,-0.149751,-0.216507,-0.149751,-0.216507,-0.214703,-0.281459,-0.214703,0.311943
323.241,-0.281459,-0.149751,-0.216507,-0.149751,-0.216507,-0.214703,-0.281459,-0.214703,0.311943
323.241,-0.268829,-0.142534,-0.207486,-0.142534,-0.207486,-0.205682,-0.268829,-0.205682,0.298279
323.241,-0.265221,-0.14073,-0.203877,-0.138925,-0.202073,-0.203877,-0.263417,-0.202073,0.293102
323.341,-0.259808,-0.137121,-0.200269,-0.137121,-0.198465,-0.19666,-0.259808,-0.198465,0.2873
323.341,-0.254396,-0.135317,-0.198465,-0.133513,-0.194856,-0.194856,-0.254396,-0.194856,0.282341
323.341,-0.250787,-0.133513,-0.193052,-0.131708,-0.191248,-0.191248,-0.250787,-0.191248,0.27747
323.441,-0.247179,-0.133513,-0.189444,-0.129904,-0.187639,-0.187639,-0.245375,-0.187639,0.272728
323.441,-0.241766,-0.1281,-0.185835,-0.1281,-0.185835,-0.185835,-0.241766,-0.185835,0.268263
323.441,-0.238158,-0.126296,-0.182227,-0.126296,-0.182227,-0.182227,-0.238158,-0.182227,0.263707
323.541,-0.234549,-0.124492,-0.180422,-0.124492,-0.178618,-0.178618,-0.234549,-0.178618,0.259465
323.541,-0.230941,-0.122687,-0.176814,-0.122687,-0.176814,-0.176814,-0.229137,-0.176814,0.255438
323.541,-0.230941,-0.122687,-0.176814,-0.122687,-0.176814,-0.176814,-0.229137,-0.176814,0.255438
323.641,-0.230941,-0.122687,-0.176814,-0.122687,-0.176814,-0.176814,-0.229137,-0.176814,0.255438
323.641,-0.218311,-0.117275,-0.167793,-0.11547,-0.167793,-0.167793,-0.218311,-0.167793,0.242396
323.641,-0.218311,-0.117275,-0.167793,-0.11547,-0.167793,-0.167793,-0.218311,-0.167793,0.242396
323.741,-0.211094,-0.111862,-0.16238,-0.111862,-0.160576,-0.160576,-0.211094,-0.160576,0.233382
323.741,-0.207486,-0.110058,-0.158772,-0.110058,-0.158772,-0.158772,-0.205682,-0.158772,0.229355
323.741,-0.207486,-0.110058,-0.158772,-0.110058,-0.158772,-0.158772,-0.205682,-0.158772,0.229355
323.841,-0.200269,-0.106449,-0.153359,-0.106449,-0.153359,-0.153359,-0.198465,-0.153359,0.221492
323.841,-0.200269,-0.106449,-0.153359,-0.106449,-0.153359,-0.153359,-0.198465,-0.153359,0.221492
323.841,-0.193052,-0.102841,-0.147946,-0.102841,-0.147946,-0.147946,-0.191248,-0.147946,0.213629
323.841,-0.193052,-0.102841,-0.147946,-0.102841,-0.147946,-0.147946,-0.191248,-0.147946,0.213629
323.941,-0.185835,-0.0992324,-0.142534,-0.0992324,-0.142534,-0.142534,-0.184031,-0.142534,0.205767
323.941,-0.185835,-0.0992324,-0.142534,-0.0992324,-0.142534,-0.142534,-0.184031,-0.142534,0.205767
323.941,-0.178618,-0.0956239,-0.137121,-0.0956239,-0.137121,-0.137121,-0.178618,-0.137121,0.198309
324.041,-0.178618,-0.0956239,-0.137121,-0.0956239,-0.137121,-0.137121,-0.178618,-0.137121,0.198309
324.041,-0.173206,-0.0920155,-0.133513,-0.0902112,-0.131708,-0.131708,-0.171401,-0.131708,0.190952
324.141,-0.169597,-0.0902112,-0.129904,-0.0902112,-0.129904,-0.129904,-0.169597,-0.129904,0.187951
324.141,-0.165989,-0.088407,-0.1281,-0.088407,-0.1281,-0.1281,-0.165989,-0.126296,0.184334
324.141,-0.165989,-0.088407,-0.1281,-0.088407,-0.1281,-0.1281,-0.165989,-0.126296,0.184334
324.141,-0.160576,-0.0847986,-0.124492,-0.0847986,-0.122687,-0.122687,-0.160576,-0.122687,0.177908
324.241,-0.158772,-0.0847986,-0.120883,-0.0847986,-0.120883,-0.120883,-0.156968,-0.120883,0.175128
324.241,-0.155163,-0.0829943,-0.119079,-0.0829943,-0.119079,-0.119079,-0.155163,-0.119079,0.172226
324.341,-0.153359,-0.0829943,-0.117275,-0.0811901,-0.117275,-0.117275,-0.151555,-0.117275,0.169544
324.341,-0.149751,-0.0793859,-0.11547,-0.0793859,-0.11547,-0.11547,-0.149751,-0.113666,0.166114
324.341,-0.149751,-0.0793859,-0.11547,-0.0793859,-0.11547,-0.11547,-0.149751,-0.113666,0.166114
324.441,-0.144338,-0.0775817,-0.111862,-0.0757774,-0.110058,-0.110058,-0.144338,-0.110058,0.159906
324.441,-0.142534,-0.0757774,-0.111862,-0.0739732,-0.108253,-0.108253,-0.14073,-0.108253,0.157325
324.441,-0.138925,-0.0739732,-0.106449,-0.0739732,-0.106449,-0.106449,-0.138925,-0.106449,0.154005
324.541,-0.138925,-0.0739732,-0.106449,-0.0739732,-0.106449,-0.106449,-0.138925,-0.106449,0.154005
324.541,-0.138925,-0.0739732,-0.106449,-0.0739732,-0.106449,-0.106449,-0.138925,-0.106449,0.154005
324.541,-0.131708,-0.0703648,-0.101037,-0.0703648,-0.101037,-0.101037,-0.131708,-0.101037,0.146142
324.641,-0.129904,-0.0703648,-0.0956239,-0.0703648,-0.0974281,-0.104645,-0.129904,-0.101037,0.144437
324.641,-0.1281,-0.0685605,-0.0992324,-0.0685605,-0.0974281,-0.0974281,-0.1281,-0.0992324,0.142214
324.641,-0.124492,-0.0667563,-0.0974281,-0.0667563,-0.0956239,-0.0956239,-0.122687,-0.0992324,0.138826
324.741,-0.124492,-0.0667563,-0.0974281,-0.0667563,-0.0956239,-0.0956239,-0.122687,-0.0992324,0.138826
324.741,-0.120883,-0.0649521,-0.0938197,-0.0649521,-0.0902112,-0.0938197,-0.120883,-0.0938197,0.134357
324.741,-0.120883,-0.0649521,-0.0938197,-0.0649521,-0.0902112,-0.0938197,-0.120883,-0.0938197,0.134357
324.841,-0.117275,-0.0631479,-0.0902112,-0.0631479,-0.088407,-0.0956239,-0.113666,-0.0956239,0.131235
324.841,-0.11547,-0.0631479,-0.088407,-0.0631479,-0.0866028,-0.0938197,-0.11547,-0.0902112,0.129323
324.841,-0.113666,-0.0613436,-0.0866028,-0.0613436,-0.0866028,-0.088407,-0.113666,-0.088407,0.126489
324.941,-0.108253,-0.0595394,-0.0847986,-0.0613436,-0.0847986,-0.0866028,-0.111862,-0.0866028,0.123411
324.941,-0.108253,-0.0595394,-0.0847986,-0.0613436,-0.0847986,-0.0866028,-0.111862,-0.0866028,0.123411
324.941,-0.108253,-0.0595394,-0.0829943,-0.0577352,-0.0811901,-0.088407,-0.104645,-0.0866028,0.120772
325.041,-0.108253,-0.0595394,-0.0829943,-0.0577352,-0.0811901,-0.088407,-0.104645,-0.0866028,0.120772
325.041,-0.104645,-0.0577352,-0.0829943,-0.055931,-0.0793859,-0.0811901,-0.101037,-0.0847986,0.116826
325.041,-0.102841,-0.055931,-0.0775817,-0.055931,-0.0757774,-0.0847986,-0.0992324,-0.0829943,0.114586
325.141,-0.102841,-0.055931,-0.0775817,-0.055931,-0.0757774,-0.0847986,-0.0992324,-0.0829943,0.114586
325.141,-0.0974281,-0.0541267,-0.0757774,-0.0541267,-0.0739732,-0.0829943,-0.0938197,-0.0829943,0.110842
325.141,-0.0974281,-0.0541267,-0.0757774,-0.0541267,-0.0739732,-0.0829943,-0.0938197,-0.0829943,0.110842
325.241,-0.0974281,-0.0541267,-0.0757774,-0.0541267,-0.0739732,-0.0829943,-0.0938197,-0.0829943,0.110842
325.241,-0.0920155,-0.0523225,-0.0703648,-0.0505183,-0.0685605,-0.0775817,-0.088407,-0.0757774,0.103664
325.241,-0.0920155,-0.0523225,-0.0703648,-0.0505183,-0.0685605,-0.0775817,-0.088407,-0.0757774,0.103664
325.341,-0.0920155,-0.0523225,-0.0703648,-0.0505183,-0.0685605,-0.0775817,-0.088407,-0.0757774,0.103664
325.341,-0.0847986,-0.0487141,-0.0667563,-0.0469098,-0.0649521,-0.0685605,-0.0847986,-0.0685605,0.0962178
325.341,-0.0829943,-0.0469098,-0.0631479,-0.0469098,-0.0631479,-0.0667563,-0.0829943,-0.0667563,0.0936287
325.441,-0.0829943,-0.0469098,-0.0631479,-0.0469098,-0.0631479,-0.0667563,-0.0829943,-0.0667563,0.0936287
325.441,-0.0829943,-0.0469098,-0.0631479,-0.0469098,-0.0631479,-0.0667563,-0.0829943,-0.0667563,0.0936287
325.441,-0.0793859,-0.0451056,-0.0595394,-0.0451056,-0.0577352,-0.0685605,-0.0775817,-0.0649521,0.0897046
325.541,-0.0793859,-0.0451056,-0.0595394,-0.0451056,-0.0577352,-0.0685605,-0.0775817,-0.0649521,0.0897046
325.541,-0.0757774,-0.0433014,-0.0577352,-0.0433014,-0.055931,-0.0667563,-0.072169,-0.0667563,0.0867108
325.541,-0.0739732,-0.0433014,-0.0577352,-0.0414972,-0.0541267,-0.0649521,-0.0703648,-0.0631479,0.0843945
325.641,-0.072169,-0.0414972,-0.0541267,-0.0414972,-0.0541267,-0.0595394,-0.072169,-0.0595394,0.0818689
325.641,-0.0703648,-0.0414972,-0.0523225,-0.0414972,-0.0523225,-0.0631479,-0.0667563,-0.0631479,0.0810898
325.641,-0.0703648,-0.0414972,-0.0523225,-0.0414972,-0.0523225,-0.0631479,-0.0667563,-0.0631479,0.0810898
325.741,-0.0685605,-0.0414972,-0.0505183,-0.0396929,-0.0505183,-0.055931,-0.0685605,-0.055931,0.0775554
325.741,-0.0649521,-0.0378887,-0.0505183,-0.0378887,-0.0487141,-0.0595394,-0.0631479,-0.0577352,0.0756323
325.841,-0.0649521,-0.0378887,-0.0505183,-0.0378887,-0.0487141,-0.0595394,-0.0631479,-0.0577352,0.0756323
325.841,-0.0649521,-0.0378887,-0.0505183,-0.0378887,-0.0487141,-0.0595394,-0.0631479,-0.0577352,0.0756323
325.941,-0.0613436,-0.0360845,-0.0451056,-0.0378887,-0.0451056,-0.055931,-0.0577352,-0.0541267,0.0706418
325.941,-0.0595394,-0.0360845,-0.0451056,-0.0360845,-0.0451056,-0.0505183,-0.0595394,-0.0505183,0.0686791
325.941,-0.0577352,-0.0342803,-0.0433014,-0.0342803,-0.0433014,-0.0541267,-0.055931,-0.0505183,0.0671635
326.041,-0.0577352,-0.0342803,-0.0433014,-0.0342803,-0.0433014,-0.0541267,-0.055931,-0.0505183,0.0671635
326.041,-0.055931,-0.0360845,-0.0414972,-0.0342803,-0.0414972,-0.0523225,-0.0505183,-0.0541267,0.0657057
326.041,-0.055931,-0.0360845,-0.0414972,-0.0342803,-0.0414972,-0.0523225,-0.0505183,-0.0541267,0.0657057
326.141,-0.055931,-0.0360845,-0.0414972,-0.0342803,-0.0414972,-0.0523225,-0.0505183,-0.0541267,0.0657057
326.141,-0.0523225,-0.032476,-0.0396929,-0.0306718,-0.0396929,-0.0433014,-0.0487141,-0.0469098,0.0598598
326.141,-0.0505183,-0.0306718,-0.0378887,-0.0306718,-0.0378887,-0.0469098,-0.0487141,-0.0487141,0.0596896
326.241,-0.0505183,-0.0306718,-0.0378887,-0.0306718,-0.0378887,-0.0469098,-0.0487141,-0.0487141,0.0596896
326.241,-0.0487141,-0.0288676,-0.0378887,-0.0288676,-0.0360845,-0.0451056,-0.0487141,-0.0414972,0.0568044
326.241,-0.0487141,-0.0288676,-0.0378887,-0.0288676,-0.0360845,-0.0451056,-0.0487141,-0.0414972,0.0568044
326.341,-0.0469098,-0.0270634,-0.0378887,-0.0270634,-0.0342803,-0.0451056,-0.0451056,-0.0451056,0.0556319
326.341,-0.0451056,-0.0270634,-0.0342803,-0.0270634,-0.0342803,-0.0433014,-0.0433014,-0.0414972,0.0532017
326.341,-0.0451056,-0.0270634,-0.0342803,-0.0270634,-0.0342803,-0.0378887,-0.0414972,-0.0414972,0.051791
326.441,-0.0451056,-0.0270634,-0.0342803,-0.0270634,-0.0342803,-0.0378887,-0.0414972,-0.0414972,0.051791
326.441,-0.0451056,-0.0270634,-0.0342803,-0.0270634,-0.0342803,-0.0378887,-0.0414972,-0.0414972,0.051791
326.441,-0.0451056,-0.0270634,-0.0342803,-0.0270634,-0.0342803,-0.0378887,-0.0414972,-0.0414972,0.051791
326.541,-0.0414972,-0.0252591,-0.032476,-0.0252591,-0.032476,-0.0360845,-0.0396929,-0.0378887,0.04853
326.541,-0.0414972,-0.0234549,-0.0342803,-0.0234549,-0.0306718,-0.0396929,-0.0396929,-0.0396929,0.0491548
326.541,-0.0414972,-0.0234549,-0.0342803,-0.0234549,-0.0306718,-0.0396929,-0.0396929,-0.0396929,0.0491548
326.641,-0.0378887,-0.0216507,-0.0306718,-0.0234549,-0.0306718,-0.0378887,-0.0378887,-0.0360845,0.0461226
326.641,-0.0396929,-0.0234549,-0.0306718,-0.0234549,-0.032476,-0.0342803,-0.0396929,-0.032476,0.0460343
326.641,-0.0396929,-0.0252591,-0.0288676,-0.0234549,-0.0288676,-0.0378887,-0.0360845,-0.0378887,0.0463777
326.741,-0.0396929,-0.0252591,-0.0288676,-0.0234549,-0.0288676,-0.0378887,-0.0360845,-0.0378887,0.0463777
326.741,-0.0396929,-0.0252591,-0.0288676,-0.0234549,-0.0288676,-0.0378887,-0.0360845,-0.0378887,0.0463777
326.741,-0.0396929,-0.0252591,-0.0288676,-0.0234549,-0.0288676,-0.0378887,-0.0360845,-0.0378887,0.0463777
326.841,-0.0342803,-0.0198465,-0.0288676,-0.0198465,-0.0270634,-0.0342803,-0.0306718,-0.0360845,0.0416733
326.841,-0.0342803,-0.0198465,-0.0270634,-0.0198465,-0.0252591,-0.0342803,-0.032476,-0.0342803,0.0410436
326.841,-0.0342803,-0.0198465,-0.0270634,-0.0198465,-0.0252591,-0.0342803,-0.032476,-0.0342803,0.0410436
326.941,-0.032476,-0.0198465,-0.0252591,-0.0198465,-0.0252591,-0.032476,-0.0306718,-0.032476,0.0392704
326.941,-0.032476,-0.0198465,-0.0252591,-0.0198465,-0.0252591,-0.032476,-0.0306718,-0.032476,0.0392704
326.941,-0.0306718,-0.0180422,-0.0270634,-0.0180422,-0.0234549,-0.032476,-0.0288676,-0.032476,0.0381349
327.041,-0.0306718,-0.0180422,-0.0234549,-0.0198465,-0.0234549,-0.0306718,-0.0288676,-0.0306718,0.0369976
327.041,-0.0306718,-0.0180422,-0.0234549,-0.0198465,-0.0234549,-0.0306718,-0.0288676,-0.0306718,0.0369976
327.041,-0.0306718,-0.0180422,-0.0234549,-0.0198465,-0.0234549,-0.0306718,-0.0288676,-0.0306718,0.0369976
327.141,-0.0306718,-0.0180422,-0.0234549,-0.0198465,-0.0234549,-0.0306718,-0.0288676,-0.0306718,0.0369976
327.141,-0.0306718,-0.0180422,-0.0234549,-0.0198465,-0.0234549,-0.0306718,-0.0288676,-0.0306718,0.0369976
327.141,-0.0288676,-0.016238,-0.0216507,-0.0180422,-0.0216507,-0.0288676,-0.0270634,-0.0288676,0.0344933
327.241,-0.0288676,-0.016238,-0.0216507,-0.016238,-0.0234549,-0.0288676,-0.0252591,-0.0288676,0.0342209
327.241,-0.0270634,-0.016238,-0.0216507,-0.016238,-0.0216507,-0.0270634,-0.0252591,-0.0270634,0.0327878
327.241,-0.0270634,-0.016238,-0.0216507,-0.016238,-0.0216507,-0.0270634,-0.0252591,-0.0270634,0.0327878
327.341,-0.0270634,-0.016238,-0.0216507,-0.016238,-0.0216507,-0.0270634,-0.0252591,-0.0270634,0.0327878
327.341,-0.0234549,-0.0126296,-0.0216507,-0.0144338,-0.0198465,-0.0252591,-0.0234549,-0.0252591,0.0300283
327.341,-0.0252591,-0.0126296,-0.0198465,-0.0144338,-0.0198465,-0.0252591,-0.0234549,-0.0252591,0.0300824
327.441,-0.0252591,-0.0126296,-0.0198465,-0.0144338,-0.0198465,-0.0252591,-0.0234549,-0.0252591,0.0300824
327.441,-0.0252591,-0.0126296,-0.0198465,-0.0144338,-0.0198465,-0.0252591,-0.0234549,-0.0252591,0.0300824
327.441,-0.0252591,-0.0126296,-0.0198465,-0.0144338,-0.0198465,-0.0252591,-0.0234549,-0.0252591,0.0300824
327.541,-0.0216507,-0.0108253,-0.0198465,-0.0126296,-0.0180422,-0.0234549,-0.0216507,-0.0234549,0.0275403
327.541,-0.0216507,-0.0108253,-0.0198465,-0.0126296,-0.0180422,-0.0234549,-0.0216507,-0.0234549,0.0275403
