Timestamp,error_x0,error_y0,error_x1,error_y1,error_x2,error_y2,error_x3,error_y3,RMSE
322.741,-0.281459,-0.149751,-0.216507,-0.149751,-0.216507,-0.214703,-0.281459,-0.214703,0.311943
322.741,-0.281459,-0.149751,-0.216507,-0.149751,-0.216507,-0.214703,-0.281459,-0.214703,0.311943
322.741,-0.279655,-0.147946,-0.214703,-0.147946,-0.214703,-0.212899,-0.279655,-0.212899,0.30945
322.741,-0.276046,-0.147946,-0.211094,-0.146142,-0.211094,-0.20929,-0.274242,-0.20929,0.304706
322.841,-0.268829,-0.142534,-0.207486,-0.142534,-0.207486,-0.205682,-0.268829,-0.205682,0.298279
322.841,-0.265221,-0.14073,-0.203877,-0.138925,-0.203877,-0.202073,-0.263417,-0.202073,0.293102
322.841,-0.259808,-0.137121,-0.200269,-0.137121,-0.198465,-0.200269,-0.259808,-0.198465,0.287922
322.941,-0.259808,-0.137121,-0.200269,-0.137121,-0.198465,-0.200269,-0.259808,-0.198465,0.287922
322.941,-0.250787,-0.133513,-0.193052,-0.131708,-0.191248,-0.191248,-0.250787,-0.191248,0.27747
322.941,-0.245375,-0.129904,-0.189444,-0.129904,-0.187639,-0.187639,-0.245375,-0.187639,0.271883
323.041,-0.241766,-0.1281,-0.185835,-0.1281,-0.184031,-0.184031,-0.241766,-0.184031,0.267328
323.041,-0.238158,-0.1281,-0.182227,-0.126296,-0.182227,-0.182227,-0.238158,-0.184031,0.264237
323.041,-0.232745,-0.124492,-0.178618,-0.124492,-0.17501,-0.182227,-0.232745,-0.178618,0.258351
323.141,-0.229137,-0.122687,-0.176814,-0.120883,-0.17501,-0.17501,-0.229137,-0.17501,0.25388
323.141,-0.223724,-0.119079,-0.173206,-0.119079,-0.171401,-0.171401,-0.223724,-0.171401,0.248294
323.141,-0.220115,-0.117275,-0.169597,-0.117275,-0.169597,-0.169597,-0.220115,-0.169597,0.244674
323.241,-0.216507,-0.11547,-0.165989,-0.11547,-0.165989,-0.165989,-0.216507,-0.165989,0.240118
323.241,-0.212899,-0.113666,-0.165989,-0.111862,-0.16238,-0.16238,-0.211094,-0.164184,0.235883
323.241,-0.20929,-0.111862,-0.160576,-0.111862,-0.160576,-0.160576,-0.20929,-0.160576,0.232255
323.341,-0.205682,-0.110058,-0.156968,-0.110058,-0.156968,-0.158772,-0.203877,-0.16238,0.228555
323.341,-0.202073,-0.108253,-0.156968,-0.106449,-0.155163,-0.155163,-0.202073,-0.155163,0.22449
323.341,-0.198465,-0.106449,-0.151555,-0.106449,-0.151555,-0.153359,-0.198465,-0.151555,0.220151
323.441,-0.194856,-0.104645,-0.151555,-0.102841,-0.149751,-0.149751,-0.194856,-0.149751,0.216627
323.441,-0.191248,-0.102841,-0.146142,-0.102841,-0.146142,-0.147946,-0.191248,-0.147946,0.2126
323.441,-0.187639,-0.101037,-0.144338,-0.101037,-0.144338,-0.144338,-0.187639,-0.144338,0.208667
323.541,-0.187639,-0.101037,-0.144338,-0.101037,-0.144338,-0.144338,-0.187639,-0.144338,0.208667
323.541,-0.182227,-0.0974281,-0.138925,-0.0974281,-0.138925,-0.14073,-0.180422,-0.14073,0.201837
323.541,-0.182227,-0.0974281,-0.138925,-0.0974281,-0.138925,-0.14073,-0.180422,-0.14073,0.201837
323.641,-0.17501,-0.0938197,-0.135317,-0.0938197,-0.133513,-0.135317,-0.17501,-0.135317,0.194691
323.641,-0.171401,-0.0920155,-0.131708,-0.0920155,-0.131708,-0.133513,-0.171401,-0.133513,0.191073
323.641,-0.171401,-0.0920155,-0.131708,-0.0920155,-0.131708,-0.133513,-0.171401,-0.133513,0.191073
323.741,-0.165989,-0.0902112,-0.1281,-0.088407,-0.126296,-0.1281,-0.165989,-0.1281,0.184552
323.741,-0.164184,-0.0902112,-0.124492,-0.088407,-0.124492,-0.126296,-0.16238,-0.126296,0.18178
323.741,-0.160576,-0.0866028,-0.122687,-0.0866028,-0.122687,-0.124492,-0.160576,-0.124492,0.178655
323.841,-0.156968,-0.0847986,-0.120883,-0.0847986,-0.120883,-0.122687,-0.156968,-0.122687,0.175349
323.841,-0.155163,-0.0847986,-0.119079,-0.0829943,-0.119079,-0.119079,-0.155163,-0.119079,0.172445
323.841,-0.155163,-0.0847986,-0.119079,-0.0829943,-0.119079,-0.119079,-0.155163,-0.119079,0.172445
323.941,-0.155163,-0.0847986,-0.119079,-0.0829943,-0.119079,-0.119079,-0.155163,-0.119079,0.172445
