Timestamp,error_x0,error_y0,error_x1,error_y1,error_x2,error_y2,error_x3,error_y3,RMSE
323.141,-0.281459,-0.149751,-0.216507,-0.149751,-0.216507,-0.214703,-0.281459,-0.214703,0.311943
323.141,-0.281459,-0.149751,-0.216507,-0.149751,-0.216507,-0.214703,-0.281459,-0.214703,0.311943
323.241,-0.279655,-0.147946,-0.214703,-0.147946,-0.214703,-0.212899,-0.279655,-0.212899,0.30945
323.241,-0.274242,-0.146142,-0.211094,-0.144338,-0.20929,-0.212899,-0.274242,-0.20929,0.304179
323.241,-0.268829,-0.142534,-0.207486,-0.142534,-0.203877,-0.20929,-0.268829,-0.205682,0.298284
323.341,-0.261613,-0.138925,-0.202073,-0.138925,-0.200269,-0.198465,-0.261613,-0.200269,0.289793
323.341,-0.261613,-0.138925,-0.202073,-0.138925,-0.200269,-0.198465,-0.261613,-0.200269,0.289793
323.341,-0.254396,-0.135317,-0.194856,-0.135317,-0.194856,-0.194856,-0.254396,-0.19666,0.28224
323.441,-0.250787,-0.135317,-0.191248,-0.133513,-0.191248,-0.191248,-0.248983,-0.191248,0.277185
323.441,-0.245375,-0.129904,-0.189444,-0.129904,-0.187639,-0.187639,-0.245375,-0.187639,0.271883
323.441,-0.241766,-0.1281,-0.187639,-0.126296,-0.184031,-0.184031,-0.239962,-0.184031,0.267022
323.541,-0.236353,-0.126296,-0.182227,-0.124492,-0.180422,-0.178618,-0.236353,-0.180422,0.261434
323.541,-0.232745,-0.124492,-0.178618,-0.122687,-0.176814,-0.17501,-0.230941,-0.178618,0.256785
323.541,-0.229137,-0.124492,-0.17501,-0.120883,-0.17501,-0.17501,-0.227332,-0.17501,0.253381
323.641,-0.229137,-0.124492,-0.17501,-0.120883,-0.17501,-0.17501,-0.227332,-0.17501,0.253381
323.641,-0.229137,-0.124492,-0.17501,-0.120883,-0.17501,-0.17501,-0.227332,-0.17501,0.253381
323.641,-0.216507,-0.11547,-0.165989,-0.11547,-0.165989,-0.165989,-0.214703,-0.165989,0.239712
323.741,-0.212899,-0.11547,-0.16238,-0.113666,-0.16238,-0.16238,-0.211094,-0.16238,0.235377
323.741,-0.207486,-0.110058,-0.160576,-0.110058,-0.158772,-0.158772,-0.207486,-0.158772,0.230074
323.741,-0.203877,-0.108253,-0.156968,-0.108253,-0.156968,-0.156968,-0.203877,-0.156968,0.226454
323.841,-0.200269,-0.106449,-0.153359,-0.106449,-0.153359,-0.153359,-0.200269,-0.153359,0.221898
323.841,-0.200269,-0.106449,-0.153359,-0.106449,-0.153359,-0.153359,-0.200269,-0.153359,0.221898
323.941,-0.193052,-0.102841,-0.147946,-0.102841,-0.147946,-0.147946,-0.191248,-0.147946,0.213629
323.941,-0.189444,-0.101037,-0.147946,-0.0992324,-0.144338,-0.144338,-0.189444,-0.144338,0.209894
323.941,-0.185835,-0.0992324,-0.142534,-0.0974281,-0.142534,-0.142534,-0.184031,-0.142534,0.205551
324.041,-0.182227,-0.0974281,-0.138925,-0.0974281,-0.138925,-0.138925,-0.182227,-0.138925,0.201618
324.041,-0.178618,-0.0956239,-0.138925,-0.0938197,-0.137121,-0.137121,-0.178618,-0.137121,0.198407
324.041,-0.17501,-0.0938197,-0.133513,-0.0938197,-0.133513,-0.133513,-0.17501,-0.133513,0.193755
324.141,-0.171401,-0.0920155,-0.131708,-0.0902112,-0.131708,-0.131708,-0.171401,-0.131708,0.19023
324.141,-0.171401,-0.0920155,-0.131708,-0.0902112,-0.131708,-0.131708,-0.171401,-0.131708,0.19023
324.141,-0.164184,-0.088407,-0.126296,-0.088407,-0.126296,-0.1281,-0.165989,-0.126296,0.183304
324.241,-0.16238,-0.0866028,-0.124492,-0.0866028,-0.124492,-0.124492,-0.16238,-0.124492,0.180088
324.241,-0.158772,-0.0847986,-0.122687,-0.0847986,-0.122687,-0.122687,-0.158772,-0.122687,0.176782
324.241,-0.158772,-0.0847986,-0.122687,-0.0847986,-0.122687,-0.122687,-0.158772,-0.122687,0.176782
324.341,-0.153359,-0.0829943,-0.120883,-0.0811901,-0.117275,-0.119079,-0.153359,-0.119079,0.171204
324.341,-0.151555,-0.0811901,-0.11547,-0.0811901,-0.11547,-0.117275,-0.149751,-0.117275,0.167892
324.341,-0.147946,-0.0793859,-0.113666,-0.0793859,-0.113666,-0.11547,-0.147946,-0.11547,0.16499
324.441,-0.146142,-0.0793859,-0.111862,-0.0775817,-0.110058,-0.117275,-0.142534,-0.11547,0.162563
324.441,-0.142534,-0.0775817,-0.111862,-0.0757774,-0.110058,-0.111862,-0.142534,-0.111862,0.159722
324.441,-0.142534,-0.0775817,-0.111862,-0.0757774,-0.110058,-0.111862,-0.142534,-0.111862,0.159722
324.541,-0.137121,-0.0757774,-0.104645,-0.0739732,-0.104645,-0.108253,-0.137121,-0.106449,0.153109
324.541,-0.135317,-0.0739732,-0.104645,-0.072169,-0.102841,-0.106449,-0.133513,-0.106449,0.150836
324.541,-0.131708,-0.072169,-0.101037,-0.072169,-0.0992324,-0.108253,-0.1281,-0.106449,0.147715
324.641,-0.1281,-0.0703648,-0.0992324,-0.0703648,-0.0974281,-0.101037,-0.1281,-0.102841,0.143914
324.641,-0.126296,-0.0703648,-0.0956239,-0.0703648,-0.0974281,-0.101037,-0.126296,-0.0992324,0.141858
324.741,-0.124492,-0.0703648,-0.0938197,-0.0685605,-0.0920155,-0.102841,-0.119079,-0.102841,0.139419
324.741,-0.120883,-0.0667563,-0.0920155,-0.0667563,-0.0920155,-0.0956239,-0.120883,-0.0956239,0.135425
324.741,-0.119079,-0.0667563,-0.0902112,-0.0649521,-0.0902112,-0.0938197,-0.119079,-0.0938197,0.133149
324.841,-0.117275,-0.0649521,-0.088407,-0.0649521,-0.0902112,-0.0938197,-0.117275,-0.0920155,0.131498
324.841,-0.113666,-0.0631479,-0.0866028,-0.0649521,-0.088407,-0.0920155,-0.11547,-0.0902112,0.128822
324.841,-0.113666,-0.0649521,-0.088407,-0.0613436,-0.0847986,-0.0938197,-0.110058,-0.0920155,0.12776
324.941,-0.113666,-0.0649521,-0.088407,-0.0613436,-0.0847986,-0.0938197,-0.110058,-0.0920155,0.12776
324.941,-0.113666,-0.0649521,-0.088407,-0.0613436,-0.0847986,-0.0938197,-0.110058,-0.0920155,0.12776
324.941,-0.106449,-0.0595394,-0.0811901,-0.0595394,-0.0793859,-0.0902112,-0.106449,-0.0847986,0.120391
325.041,-0.102841,-0.0577352,-0.0811901,-0.0577352,-0.0775817,-0.0829943,-0.101037,-0.0847986,0.116341
325.041,-0.101037,-0.0577352,-0.0757774,-0.0577352,-0.0757774,-0.0811901,-0.101037,-0.0829943,0.11407
325.041,-0.0992324,-0.0577352,-0.0757774,-0.055931,-0.0739732,-0.0829943,-0.0992324,-0.0811901,0.11275
325.141,-0.0974281,-0.055931,-0.0739732,-0.055931,-0.0757774,-0.0811901,-0.0974281,-0.0793859,0.111073
325.141,-0.0956239,-0.055931,-0.072169,-0.055931,-0.0703648,-0.0829943,-0.0956239,-0.0793859,0.109424
325.141,-0.0938197,-0.0541267,-0.0703648,-0.0541267,-0.0703648,-0.0775817,-0.0938197,-0.0775817,0.106541
325.241,-0.0938197,-0.0541267,-0.0703648,-0.0541267,-0.0703648,-0.0775817,-0.0938197,-0.0775817,0.106541
325.241,-0.0902112,-0.0523225,-0.0685605,-0.0523225,-0.0667563,-0.0793859,-0.0866028,-0.0793859,0.103531
325.241,-0.0902112,-0.0523225,-0.0685605,-0.0523225,-0.0667563,-0.0793859,-0.0866028,-0.0793859,0.103531
325.341,-0.0902112,-0.0523225,-0.0685605,-0.0523225,-0.0667563,-0.0793859,-0.0866028,-0.0793859,0.103531
325.341,-0.0902112,-0.0523225,-0.0685605,-0.0523225,-0.0667563,-0.0793859,-0.0866028,-0.0793859,0.103531
325.341,-0.0829943,-0.0487141,-0.0631479,-0.0487141,-0.0631479,-0.0703648,-0.0829943,-0.0703648,0.0953938
325.441,-0.0829943,-0.0487141,-0.0631479,-0.0487141,-0.0631479,-0.0703648,-0.0829943,-0.0703648,0.0953938
325.441,-0.0829943,-0.0487141,-0.0631479,-0.0487141,-0.0631479,-0.0703648,-0.0829943,-0.0703648,0.0953938
325.441,-0.0793859,-0.0469098,-0.0613436,-0.0451056,-0.0577352,-0.0703648,-0.0757774,-0.0685605,0.0908674
325.541,-0.0793859,-0.0469098,-0.0613436,-0.0451056,-0.0577352,-0.0703648,-0.0757774,-0.0685605,0.0908674
325.541,-0.0757774,-0.0451056,-0.0577352,-0.0451056,-0.0595394,-0.0649521,-0.0757774,-0.0649521,0.0878483
325.541,-0.0757774,-0.0451056,-0.0577352,-0.0451056,-0.0595394,-0.0649521,-0.0757774,-0.0649521,0.0878483
325.541,-0.072169,-0.0433014,-0.0541267,-0.0433014,-0.0541267,-0.0613436,-0.0703648,-0.0631479,0.0829453
325.641,-0.072169,-0.0433014,-0.055931,-0.0414972,-0.0523225,-0.0649521,-0.0685605,-0.0667563,0.0837362
325.641,-0.072169,-0.0433014,-0.055931,-0.0414972,-0.0523225,-0.0649521,-0.0685605,-0.0667563,0.0837362
325.741,-0.0685605,-0.0414972,-0.0523225,-0.0414972,-0.0505183,-0.0631479,-0.0685605,-0.0595394,0.0801053
325.741,-0.0685605,-0.0414972,-0.0523225,-0.0414972,-0.0505183,-0.0631479,-0.0685605,-0.0595394,0.0801053
325.741,-0.0649521,-0.0396929,-0.0487141,-0.0396929,-0.0487141,-0.0613436,-0.0631479,-0.0595394,0.0765042
325.841,-0.0649521,-0.0396929,-0.0469098,-0.0414972,-0.0469098,-0.0613436,-0.0613436,-0.0613436,0.0761684
325.841,-0.0631479,-0.0414972,-0.0487141,-0.0378887,-0.0451056,-0.0595394,-0.0595394,-0.0577352,0.0741216
325.841,-0.0631479,-0.0414972,-0.0487141,-0.0378887,-0.0451056,-0.0595394,-0.0595394,-0.0577352,0.0741216
325.941,-0.0595394,-0.0378887,-0.0451056,-0.0378887,-0.0433014,-0.0577352,-0.0595394,-0.0541267,0.0709464
325.941,-0.0595394,-0.0378887,-0.0451056,-0.0378887,-0.0433014,-0.0577352,-0.0595394,-0.0541267,0.0709464
325.941,-0.055931,-0.0360845,-0.0414972,-0.0360845,-0.0414972,-0.055931,-0.0541267,-0.0541267,0.0673872
326.041,-0.055931,-0.0360845,-0.0396929,-0.0360845,-0.0396929,-0.055931,-0.0523225,-0.055931,0.0668538
326.041,-0.0541267,-0.0360845,-0.0414972,-0.0342803,-0.0360845,-0.0523225,-0.0523225,-0.0523225,0.0645058
326.041,-0.0523225,-0.0342803,-0.0378887,-0.0360845,-0.0378887,-0.0541267,-0.0505183,-0.0523225,0.0638464
326.141,-0.0523225,-0.0342803,-0.0378887,-0.0342803,-0.0360845,-0.0523225,-0.0487141,-0.0541267,0.0629801
326.141,-0.0523225,-0.0342803,-0.0378887,-0.0342803,-0.0360845,-0.0523225,-0.0487141,-0.0541267,0.0629801
326.141,-0.0523225,-0.0342803,-0.0378887,-0.0342803,-0.0360845,-0.0523225,-0.0487141,-0.0541267,0.0629801
326.241,-0.0487141,-0.032476,-0.0360845,-0.032476,-0.0378887,-0.0469098,-0.0487141,-0.0451056,0.0587967
326.241,-0.0487141,-0.032476,-0.0360845,-0.032476,-0.0378887,-0.0469098,-0.0487141,-0.0451056,0.0587967
326.241,-0.0469098,-0.0306718,-0.0342803,-0.032476,-0.0342803,-0.0487141,-0.0487141,-0.0469098,0.0580795
326.341,-0.0469098,-0.0306718,-0.0342803,-0.032476,-0.0342803,-0.0487141,-0.0487141,-0.0469098,0.0580795
326.341,-0.0469098,-0.0306718,-0.0342803,-0.032476,-0.0342803,-0.0487141,-0.0487141,-0.0469098,0.0580795
326.341,-0.0433014,-0.0288676,-0.032476,-0.0306718,-0.032476,-0.0469098,-0.0414972,-0.0469098,0.0545013
326.441,-0.0433014,-0.0288676,-0.032476,-0.0306718,-0.032476,-0.0469098,-0.0414972,-0.0469098,0.0545013
326.441,-0.0433014,-0.0288676,-0.032476,-0.0288676,-0.0306718,-0.0396929,-0.0396929,-0.0433014,0.0513887
326.541,-0.0433014,-0.0288676,-0.032476,-0.0288676,-0.0306718,-0.0396929,-0.0396929,-0.0433014,0.0513887
326.541,-0.0433014,-0.0288676,-0.032476,-0.0288676,-0.0306718,-0.0396929,-0.0396929,-0.0433014,0.0513887
326.541,-0.0433014,-0.0288676,-0.032476,-0.0288676,-0.0306718,-0.0396929,-0.0396929,-0.0433014,0.0513887
326.641,-0.0433014,-0.0288676,-0.032476,-0.0288676,-0.0306718,-0.0396929,-0.0396929,-0.0433014,0.0513887
326.641,-0.0396929,-0.0252591,-0.032476,-0.0252591,-0.0288676,-0.0414972,-0.0378887,-0.0414972,0.0490387
326.641,-0.0396929,-0.0252591,-0.0288676,-0.0252591,-0.0288676,-0.0396929,-0.0378887,-0.0378887,0.0473416
326.741,-0.0396929,-0.0270634,-0.0288676,-0.0252591,-0.0288676,-0.0396929,-0.0360845,-0.0396929,0.0476073
326.741,-0.0396929,-0.0270634,-0.0288676,-0.0252591,-0.0288676,-0.0396929,-0.0360845,-0.0396929,0.0476073
326.741,-0.0396929,-0.0270634,-0.0288676,-0.0252591,-0.0288676,-0.0396929,-0.0360845,-0.0396929,0.0476073
326.841,-0.0396929,-0.0270634,-0.0288676,-0.0252591,-0.0288676,-0.0396929,-0.0360845,-0.0396929,0.0476073
326.841,-0.0342803,-0.0216507,-0.0288676,-0.0216507,-0.0270634,-0.0306718,-0.032476,-0.0360845,0.0417611
326.841,-0.0342803,-0.0216507,-0.0252591,-0.0216507,-0.0252591,-0.0360845,-0.032476,-0.0342803,0.0415951
326.941,-0.0342803,-0.0216507,-0.0252591,-0.0216507,-0.0252591,-0.0360845,-0.032476,-0.0342803,0.0415951
326.941,-0.0342803,-0.0216507,-0.0252591,-0.0216507,-0.0252591,-0.0360845,-0.032476,-0.0342803,0.0415951
326.941,-0.0342803,-0.0216507,-0.0252591,-0.0216507,-0.0252591,-0.0360845,-0.032476,-0.0342803,0.0415951
327.041,-0.0306718,-0.0198465,-0.0234549,-0.0198465,-0.0252591,-0.0288676,-0.032476,-0.0270634,0.037206
327.041,-0.0288676,-0.0180422,-0.0234549,-0.0198465,-0.0216507,-0.032476,-0.0270634,-0.032476,0.036788
327.041,-0.0288676,-0.0180422,-0.0234549,-0.0198465,-0.0216507,-0.032476,-0.0270634,-0.032476,0.036788
327.141,-0.0288676,-0.0180422,-0.0234549,-0.0198465,-0.0216507,-0.032476,-0.0270634,-0.032476,0.036788
327.141,-0.0288676,-0.0180422,-0.0216507,-0.0180422,-0.0198465,-0.0306718,-0.0234549,-0.032476,0.0349736
327.141,-0.0288676,-0.0180422,-0.0216507,-0.0180422,-0.0234549,-0.0270634,-0.0288676,-0.0252591,0.034304
327.241,-0.0288676,-0.0180422,-0.0216507,-0.0180422,-0.0234549,-0.0270634,-0.0288676,-0.0252591,0.034304
327.241,-0.0288676,-0.0180422,-0.0216507,-0.0180422,-0.0234549,-0.0270634,-0.0288676,-0.0252591,0.034304
327.241,-0.0270634,-0.0180422,-0.0216507,-0.016238,-0.0198465,-0.0234549,-0.0270634,-0.0234549,0.0316897
327.341,-0.0270634,-0.0180422,-0.0216507,-0.016238,-0.0198465,-0.0234549,-0.0270634,-0.0234549,0.0316897
327.341,-0.0270634,-0.0180422,-0.0216507,-0.016238,-0.0198465,-0.0234549,-0.0270634,-0.0234549,0.0316897
327.341,-0.0252591,-0.016238,-0.0180422,-0.016238,-0.0198465,-0.0288676,-0.0234549,-0.0270634,0.0316254
327.441,-0.0252591,-0.016238,-0.0180422,-0.016238,-0.0198465,-0.0288676,-0.0234549,-0.0270634,0.0316254
327.441,-0.0234549,-0.016238,-0.0180422,-0.016238,-0.0180422,-0.0216507,-0.0216507,-0.0234549,0.0283556
327.441,-0.0234549,-0.016238,-0.0198465,-0.0144338,-0.016238,-0.0270634,-0.0198465,-0.0270634,0.0297424
327.541,-0.0216507,-0.0144338,-0.016238,-0.016238,-0.016238,-0.0252591,-0.0198465,-0.0270634,0.0284273
327.541,-0.0216507,-0.0144338,-0.016238,-0.0144338,-0.016238,-0.0252591,-0.0198465,-0.0252591,0.027761
327.541,-0.0216507,-0.0144338,-0.016238,-0.0144338,-0.016238,-0.0252591,-0.0198465,-0.0252591,0.027761
327.641,-0.0216507,-0.0144338,-0.016238,-0.0144338,-0.016238,-0.0252591,-0.0198465,-0.0252591,0.027761
327.641,-0.0198465,-0.0126296,-0.016238,-0.0144338,-0.016238,-0.0234549,-0.0180422,-0.0252591,0.0264705
327.641,-0.0198465,-0.0126296,-0.0180422,-0.0126296,-0.0144338,-0.0234549,-0.016238,-0.0252591,0.0259739
